lifeStage	reps
4 adults,2 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	3
4 days sat	1
4 pupas, 29 larvas	1
4032-33 fresh or infertile	1
4049 fresh	1
41 Adultos indeterminados, 34 Inmaduros, el resto sin inform	1
44 Adults, 3 Juveniles	1
4F 10J	1
4M 2F 4J	1
5 years	25
5,6D	1
50	5
52 Adults, 2 Juveniles	1
59 juveniles	2
5M 3F	4
6  years  8 months	1
6 adults + 37 larvae	2
60%	3
7M, 1F	3
8 days; 1 addled	1
8/9I	1
81 adults + 1 larve/pupa	1
85 Adults, 1 Juvenile	1
8M	9
;; copepodid	281
> 2 yr	1
A-3	12
AD SFO	2
About half in 3 eggs; 1 egg infe	1
Adult Male: 13; Adult Female: 5; Adult: 18	1
Adult: 12	18
Adult: 14; Adult Male: 10; Adult Female: 4	2
Adult: 50	3
Adulto y juveniles	4
Advanced 1/5	1
All about 3 days incubated	2
Chick, 1 day	1
Com	7
D2?	1
Egg #0511	1
Egg addled- embryo fully develop	1
Eggs pipped when collected	1
Eggs17,19 hatched; egg 18 died;	1
Enbryo	2
Even trace in both	1
FEMALE, NEONATAL?	2
Fetuses	7
Flowering & fruiting	81
Fresh (deserted)	5
Fresh To Advanced	1
Fresh and inc.	1
Fresh, 2 eggs showing indication	1
Fresh, showing blood, infertile	1
Fresh. Had yolk. Very undersized	1
Fruits	1
In vial	20
Incubation well begun	1
Just Began	1
Juvenile: 14; Adult: 3	1
L:277mm; EXT:580mm; age by pluma	1
L:6&5/8in; EXT:11&7/8in; WCH:5&3	1
LARVA-AMMOCOETE	1
LARVAE, JUVENILE	1
Laid by male 9, female 103; Egg	3
Larva puerulus	2
Male	759
Male, Tissue-scale clip	1
Metamorphs (late)	2
Nearly hatched; one egg piped, a	1
Nest contained 10 eggs all pippe	1
Nest with 2 chicks (not collecte	1
No incubation, egg cracked. Nest	1
No incubation. Nest contained 1	3
One fresh, one slightly incubate	1
Over two-thirds	1
PCR	2
PREJUVENILE	1
RIPE ADULT MALE, FEM	1
Skull 100% ossified.	3
Skull fully pneumatized	2
Skull partly ossified.	1
Slight to six days	1
Small Embryo & Addled (fresh?)	1
Started or well started	1
SubAdulto	74
Tadpoles and Metamorphs	2
Three fourths	4
U-Imm	316
VIII and moult	2
Valanginiano inferior	9
Variable from slight to trace em	1
WALL MOUNT	9
WCH: 52mm  TL: 47mm; age by plum	1
WCH:307; TL:132; CTO:41.8; TS:37	1
WCH:98mm; TS:21.3mm; BL:12.6mm,	1
a fortnight sat on	1
about a third	4
ad (>2 yr)	1
ad.	7893
addled to advanced-viable	1
adul;t	2
adult 112|adult 52	1
adult 12|adult 4	4
adult 1|adult 6|nymph 11	1
adult 3|adult 39	1
adult 3|adult 3|nymph 3	1
adult 3|nymph |exuvia	1
adult 4|adult 12	2
adult 50|adult	1
adult 52|adult 66	1
adult 56|adult 55	1
adult and pupa	2
adult female:14; adult male:14; adult:39	1
adult female:21; adult male:31	1
adult female:8; adult male:76	1
adult male:16; undetergent:1	2
adult male:1; adult:2	5
adult male:4; adult female:1	5
adult; 14 mo 5 day	2
adult; 17 day	20
adult; 219 day	2
adult; 257 day	6
adult; 399 C day	302
adult; 417 day	2
adult; 493 day	2
adult; 55 day	10
adult; 93 day	14
adultos y subadultos	1
advanced one third	1
all but one infertile, 1 heavily	1
an egg in nest on the 17th	1
apt. vivip.	2
bones & feathers	1
cercariae & sporocyst	1
chick (1 da)	1
cowbird fresh, 1 young bird of f	1
cowbird soft embryos, host highl	1
deserted?	4
eggs appear very fresh	1
embryos formed (infertile)	1
embryos showing, 1 infertile	1
first year	151
formed	3
fresh - 1/4; 1 infertile	1
fresh to slight trace	7
fresh, about 10 days	1
hard embryos (feathered)	1
hypopi	14
i	129736
imagines	3053
imago: 31	8
imm? (lips present, low oss.)	1
immature; adult	3
in part of set	2
infertile to advanced	1
infertile, about 1 week old	1
infertile?	3
inm, skull simple except occiput	1
juvenile: 3	55
juvénile	8233
larva and pupal skins	1
larva, stage VIII or IX	1
larva: 16	8
larva: 54	1
larvae no legs:109	2
larvae no legs:147	4
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1	1
larvae no legs:20 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:1	2
larvae no legs:23 ; adult male:1	1
larvae no legs:3 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:4 ; metamorph without tail:2	1
larvae no legs:5 ; larvae with hind legs < 1cm:4	3
larvae no legs:63 ; larvae with hind legs > 1cm:5 ; metamorph with tail:1	1
larvae no legs:74 ; larvae with hind legs > 1cm:8	1
larvae no legs:8 ; larvae with hind legs > 1cm:1	2
larvae no legs:89 ; larvae with hind legs > 1cm:4	1
lenght < 5 cm:11 ; lenght:5-10 cm:14 ; lenght:10-15 cm:2	1
lenght < 5 cm:37 ; lenght:10-15 cm:5	1
lenght:5-10 cm:2 ; lenght:10-15 cm:5	1
lenght:5-10 cm:6 ; lenght:20-25 cm:1	1
lenght:5-10 cm:77 ; lenght:10-15 cm:21 ; lenght:15-20 cm:4 ; lenght:25-30 cm:4	1
maturing	1
no	17
not recorded (broken)	1
nés en 03/1956	1
pupa: 9	4
quite fresh; lemon-colored yolks	1
quite strong	2
several days.	1
slighlty incubated	1
slight and commenced	1
slight to several days	1
slight-(traces blood)	1
slight-moderate	2
smallest larvae < 5cm no legs:1 ; larvae no legs:1 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:2	1
some hours	1
stage 3	1
subimago 2|subimago 1	2
subimago female	3
sv. leg	1
teneral:10; adult male:5; adult female:5; adult:50	1
teneral:1; adult female:1; adult male:1; adult:5	1
têtard stade 35	11
undetergent:1; adult male:12	2
unknown: 25	10
well on.	1
young specimens	1
{"adult":12, "pulli":0}	3
{"adult":5, "pulli":8}	1
"""egg, 1mm"""	29
1 adult, 1 juvenile	15
1 adulto; 1 pup·rio	5
1 begun; 1 fresh	1
1 egg + 2 young 3.5-4 weeks old	1
1 slight; 1 three-fourths	1
1 subad	1
1 very small embryo, 2 trace of	1
1 yr.	6
1/2 advanced.	5
1/3: Infertile..2/3: dry, infert	1
1/4 over	1
10 days advanced.	1
10% to 15%	1
10+J	4
11 larvae, 1 pupa	1
11 yrs	1
116	1
12 adults + 6 larvae	1
12 tritoninfas.	1
125mm	2
13	36
133 adults + 18 larvae/pupa	1
13M 12F	1
14 days post laying	1
14 têtards	2
15M 67F	1
16 adults + 46 larvea	1
16 larvae	1
1F 16J	1
1M 6F 6J	1
2 FEMALES, 2 JUVENIL	4
2 Larval	2
2 Small Embryos	3
2 fresh, 1 trace, 3 slight	1
2 fresh, 2 well advanced	1
2 infertile 2 about half	1
2 small embryos, 1 medium embryo	1
2+ weeks	1
2-3 mm	416
2/3 advanced	30
23 adults + 29 larva	1
240 adult	2
2588 advanced-feathered	1
2694 moderate	1
28 adult	112
2M  23J	1
2M 10F 4J	1
2M 5J	2
2M4F1J	1
3 Adults, 3 Juveniles	4
3 FEMALES, 2 MALES	1
3 adult, 6 medium	1
3 adults + 11 larvae	5
3 fresh, 2 slight	4
3 pupas, 5 larvas	1
3/4 set (1 rotten)	1
31 pupas, 28 larvas	2
32 adults + 2 larvae	3
34 adults + 5 larvae/pupa	1
3D/4D	2
3rd calendar year	41
4 Fresh, 3 Slight Trace Of Blood	1
4 fresh, 3 just begun	1
4 larvae and 1 prepupa	1
4-3 years	1
4-5 j	1
4/10	8
45 adults + 2 larvae	1
49 larvas, 16 pupas	1
4M, 7F	1
4P	2
5 adults| 0 larvae| 0 pupae| 1 cocoon	1
5/6	4
50 huevecillos	1
51	1
528 adults	1
53 nymph	1
54 adults	2
54 años	10
7 adults + 7 larvae/pupa	1
7 males, 1 female	1
8 Adult, 1 Juvenile, 1 Infant, 1 Indeterminate	1
8 young-of-the-year	2
80 unknown	3
9 adultos, 19 juveniles	1
9 pupae, 7 larvae	1
9M 53F	1
; juvenile; II	1
; nauplius; copepodid	1
; non-ovigerous	1
;; Eggs	1
;; ovigerous; juvenile	393
A-4	5
Ad SNQFO	1
Ad skull 90% ossified	1
Addled from clutch of 2	1
Adult Female: 3; Juvenile: 1; Adult Male: 9	1
Adult Female: 5; Adult: 11; Adult Male: 6	1
Adult, skull oss.	39
Adult: 13	17
Adult: 14; Adult Male: 6; Adult Female: 8	3
Adult: 203; Adult Male: 70; Adult Female: 133	1
Adult: 21; Adult Male: 0; Adult Female: 0	1
Adult: 51	1
Adult: 5; Adult Male: 0; Adult Female: 0	25
Adult;;	77
Almost ready to hatch	3
Avout 1/3 advanced	1
Began (1/2)	1
Collected in nest.	1
Dead	1
Egg #1-fresh, #'s 2 and 3 large	2
Egg1- Fresh, egg2- Slight	1
Embrion	1
Embrión Estado de Desarrollo 30	2
Embryos died at 5 days	1
FLEDGLING, SKULL NOT OSSIFIED	2
FULL-TERM EMBRYO	1
Far acvanced	1
Feathered	10
Female, 2 ova 13mm	1
Fertile?	23
Five eggs hatched in wild.	1
Fresh & with embryo	1
Fresh And Well Started	1
Fresh to 6 days	2
Fresh- 1 egg showing blood	1
Fresh-started	1
Fresh; 1 infertile	2
Fresh; addled and deserted	1
Gosner 25-27: tadpole w/no legs	1418
Hard Embryos	1
Hatched fragments	9
Hatched in Wild	3
Held 3 July 17	1
Huevos	16
II; I	5
II; juvenile; I; juvenile	1
IMMATURE, SKULL NOT	1
Im. [=Juv.]	1
In bud.	1
Infertile, egg broken when found	1
JUV?	9
Juvenile, Tissue-liver sample	1
Juveniles and eggs	1
L: 138mm  EXT: 207mm  WCH: 63.4m	1
L:148; EXT:227; WCH:67.5; age by	1
L:181mm; EXT:309mm; age by pluma	1
L:227mm; EXT:409mm; age by pluma	1
L:237mm; EXT:408mm; age by pluma	1
L:279; EXT:349 mm.; age by pluma	1
L:317mm; TL:75mm; BF:3x19mm; age	1
L:5.20; WCH:2.15; TL:2.15; TS:.7	1
L:7.25in; EXT:12in; WCH:4.75in;	1
L:9.20in; EXT:17in; TL:2.25in; a	1
Larva 2	13
Larva zoea 1	26
Larvae; metamorphs	3
Males, 2; Females, 2	1
No blood showing	1
No incubation. Nest contained 2	2
Not reocrded. 1 missing	1
O. K.	1
One third and one infertile	1
Ovip.	9
Post Larval	2
Pupa; Larvae; Egg	2
Ripe female	1
SKULL JUST STARTING TO OSSIFY PO	3
Sire/Dam -/103  C7E3	1
Skull part ossified	1
Slight to fresh	5
Soft	1
Spermatophores	1
Two 20 Day Old Chicks	1
UNDETERMINED	6
Unfertile	1
Variable, 2 fresh, 1 slight, 1 m	1
WCH: 53mm  TL: 51.5mm; age by pl	1
Well-begun	1
[Imm.] ?	4
about 1-4-	1
about 3 days Adv	1
accouplés	4
adult 12|adult 5	2
adult 14K	3
adult 15|adult 77	1
adult 16|adult 173	1
adult 26|adult 71	1
adult 2|adult 4|nymph 2	1
adult 56|adult 18	1
adult 67|adult 50	1
adult 7|adult 2|subimago 9|subimago 8	1
adult 83|adult 27	1
adult female:90; adult male:90	1
adult male:15; undetergent:49	1
adult male:1; adult:3	7
adult male:4; adult female:2	10
adult, immature	5
adult; 11 mo 8 C day	2
adult; 17 mo 3 day	2
adult; 348 day	2
adult; 386 day	2
adult; 4 mo 29 day	2
adult; 4 yr	54
adult; 546 day	2
adult; 584 day	4
adult; adult; embryo	2
adult; cementum-4, range 3-5	1
adults: 0, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0	130
advanced 3 to 5 days	2
all 5 fresh	1
begun.  Fresh to well	1
chalimus stage	8
commenced 1 day	2
cyphonautes larvae	1
eggs & larval stage	1
embryo(s)	23
embryon	574
embryon n°4	1
embryos; stage 19	2
floatoblasts	4
fragments only; 1 addled egg wit	1
fresh (yolks a lemon color)	1
fresh - orange tinged yolks	1
fresh or trace	1
fresh, 1 begun	1
gammal 18 år	1
gyn.	10
hatch-year adult	149
high degree	1
imago: 120	10
imago: 32	21
imago: 500	23
imago: 70	4
incubated 5-6 days	1
infertile - abandoned egg	1
infertile, advanced	1
juenile	1
juv[?]	2
juvenile (10)	1
juvenile V	35
juvenile: 4	31
juvenile; 10 day	16
juvenile; adults	2
known to be started	1
large embryos (caustic used)	1
larva: 17	4
larva: 93	1
larvae no legs:186	1
larvae no legs:357	1
larvae no legs:56 ; larvae with hind legs > 1cm:12	1
larvae no legs:8 ; larvae with hind legs > 1cm:2	2
larval stage 4	1
lenght < 5 cm:1 ; lenght:10-15 cm:1	14
lenght < 5 cm:12 ; lenght:5-10 cm:13	2
lenght < 5 cm:4 ; lenght:5-10 cm:38	1
lenght < 5 cm:5 ; lenght:5-10 cm:15	2
lenght:5-10 cm:108	1
lenght:5-10 cm:2 ; lenght:10-15 cm:6	1
moderate embryos	15
newly hatched	3
one week advanced	3
polyp	4
predated within 4 days of egg be	1
pupa + Cocoon	1
red showing	2
ripe	1
same number June 23	1
sat upon	1
showing in 8, 4 fresh	1
skull 15% ossified	1
slight & bad	1
small embryos (three eggs on Jun	1
smallest larvae < 5cm no legs:29 ; larvae no legs:71	1
smallest larvae < 5cm no legs:3 ; larvae no legs:30 ; larvae with hind legs < 1cm:4	1
sporulated oocyst	1
subimago 2|subimago 2	2
têtard stade 36	14
unknown: 26	1
very fresh	46
very well advanced	3
{"adult":2, "pulli":0}	37
{"adult":88, "pulli":19}	1
{½ Ad.]	1
#1 Large embryo; #2 Infertile	1
#1 fresh; #2 showing blood	1
08 MESES	29
1 ADULT, 5 JUVENILES	1
1 Adult, 3 Juveniles	2
1 Adult, unknown	3
1 ad., 5 jeunes	1
1 adult + 20 larvae	1
1 adult + 5 larva	1
1 fragmentary adult, female	1
1 fresh, 2 small embryo, 3 showi	1
1 juvenile; 43 adult	1
1 showing blood, 2-4 small embry	1
1 äggk.	3
1.4 advanced	1
1/2 hatched.	2
1/4 to 1/3 incubated	1
10 MALES	2
10 exuvia larval	1
10J, 1A	1
11 ADULT; 6 JUVENILE	1
11M 11F 4J	1
12 Adult, sex unknown	1
128 adult	4
14	24
146 adults + 104 larvae	1
15 crías	1
15-18 days	3
15x5mm	2
16 adults + 5 larvae	2
16 adults| 0 larvae| 0 pupae| 4 cocoon	1
168 Adults, 11 Juveniles	1
16M  16F	1
17 months	1
1870 slight	1
18M, 9F	1
190 adults	1
1M 2F 10J	1
1M, 5J	1
1m 11f 1j	1
2 - 3 days	1
2 Adultos, 1 polluelo	1
2 Fresh, Others Slight To 2/3	1
2 addled, 1 ready to hatch	1
2 adultos y 1 infante	1
2 adults + 17 larvae	1
2 m	1
2 slight trace of blood, 1 trace	1
2 weeks	76
2-Showing Blood; 1-Fresh	1
2.5 yrs	2
20 MALES, 11 FEMALES	1
21F	3
2222 slight	1
2420 moderate; 2411 no dev. Smel	1
2634-35 moderate with light feat	1
28.3mm	1
29 Adults, 4 Juveniles	1
29 adults + 5 larvae	1
2: large embryos, 1: infertile	1
2F  5J	1
2F1J	4
2M 5F 3J	1
2m 2f 4j	1
2m 4f	4
2nd winter	4
3 - 5 cm	266
3 chicks fledged	1
3 fresh; 2 commenced	2
3 large embryos, 1 medium embryo	1
3 slightly incubated, 2 incubate	1
3 well advanced, 1 runt addled	1
3- 4 meses	1
3-4 months	1
36 Adults, 2 Juveniles	1
36 pupas, 31 larvas	1
3918, 3920 fresh; 3919 very slig	1
3p	1
4 adults,0 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	3264
4 eggs , 1/2 brooded	1
4 pupae, 1 larvae	1
4 third installs, 5 cast skins of third instars, 5 pupae	1
4 years and 2 a 3 months old	1
40 adults	2
40 años	13
42 adults + 4 larvae	2
42 larvas	11
46 Adults, 7 Juveniles	1
485 mm	1
5 Adult, 4 Juvenile	1
5 To 6 Days	1
5 pupae, 11 larvae / 2 pupae	1
5 pupas, 37 larvas	1
52	5
56 adultos	1
5M 7F	1
5M, 3F, 1?	1
6 juvenile; 6 adult	1
6 larvae, 7 pupae	1
61 Adults, 4 Juveniles	1
63 adults + 16 larvae	1
68 años	18
7 indeterminados	1
70 Adults, 6 Juveniles	1
8 adultos, 2 juveniles	1
8 adults + 4 larvae	2
81 adults + 3 larvae	1
90	3
98-MC32-ES-1, no notes; 98-MC32-	1
<1mm	3
> or = 16 years	1
A-5	1
ADULT; 3  MALE; 5 FEM	1
About 1/3 Completed	1
About 2 to 4 days	1
About one-third advanced	1
Ad SFO	27
Adavanced	1
Adult (antennae only)	1
Adult/sex unknown	4
Adult: 14	11
Adult: 15; Adult Male: 4; Adult Female: 11	3
Adult: 52	2
Adult; oss. Complete	2
Age 3 days	1
Almost two days	1
BROODING ADULT FEMAL	2
Broken; Egg #2 looks different f	1
Commenced, perhaps 4 days	1
Day 36	2
Egg 39 addled; egg 40 died, larg	1
Embrión Estado de Desarrollo 31	12
FEMALE, DEVELOPING	1
Failed. Infertile/early death	1
Fertile	14589
Fresh (1) to 1/2 incubated (2)	1
From fresh to half hatched	1
Fruiting ?	91
G&D 01-21: embryo w/neural fold closing	9
Gosner 23-24: tadpole w/external gills	46
Gosner 42: tadpole w/forelimbs emerged	1545
Hatched in wild producing one ma	1
Heavy	222
Imm. Sk. Unoss.	1
Intact, infertile	1
Joven adulto	15
Just began	21
Just begun in all eggs	2
Just started (-1/4)	1
Just started to tiny embryos	1
L: 134mm  EXT: 208mm; age by plu	1
L:195mm; TS:20.6mm; age by pluma	1
L:222mm; EXT:342mm; WCH:103mm; B	1
L:380mm; EXT:680mm+or-; age by p	1
L:6.25in; TL:2.5in; TS:7/8in; WC	1
L:7&1/8in; EXT:11.75in; WCH:3&5/	1
Larva 3	1
Larva zoea 2	9
Larvae 35 Days Old	3
Lot of 6 larvae	1
MALE- SUB-ADULT	1
Medium sized embroys	1
NO APLICA	940479
Needs translatioin	1
Nestling fledged	1
Ninfas	51
No embryo	1
Not Fresh	2
One fresh, the others just comme	1
One third advanced	1
Osprey--small embryo; Canada Goo	1
Ova; Larva	79
Partial	25
Protonymph (resting)	1
Pup·rios	8
Queen; Worker	1
SKULL OSSIFIED, ADULT	3
Slight to well under way	1
Soldier; Termitophile	2
Stage 3	2
Started in some, others fresh	1
Started to adv.	1
TERMINAL ADULT MALE	1
Tissue- ventrolateral scale clip	1
Trace.	27
Traces of incubation were barely	1
Two-thirds incubated; 1 infertil	1
VIII and IX	1
Variable from slight	1
[larvae]	2
about 9/10 days	1
adult + egg sac (full)	7
adult - 2 years	1
adult 126|adult 194	1
adult 12|adult 24	1
adult 16|adult 13	1
adult 1|subimago 1	12
adult 2|adult 100	1
adult 36|adult 4	1
adult 44|adult 128	1
adult 4|adult 14	1
adult female:1; adult male:1; adult:20	2
adult female:1; adult male:8; undetergent:2	1
adult male:1; adult:4	1
adult male:25; undetergent:16	1
adult male:4; adult female:3	1
adult; 18 yr	2
adult; 268 day	2
adult; 28 day	20
adult; 466 day	2
adult; 6 yr 4 mo 23 day	1
adult; 66 day	4
adults and larvae	1
adults/larvae	1
adults: 2, juveniles: 1, cysts: 1, ystoids: 0, egg sacks: 0	1
adults: 4, juveniles: 4, cysts: 0, ystoids: 0, egg sacks: 0	5
advanced 4 or 5 days	2
all 4 rotten	1
bad -1 egg too bad to save	1
began set	1
blood streaked	1
commenced - 1 Day.	1
commenced 1/2	1
copepodids, stage III	1
cowbird slightly incubated	3
cuckoo fresh; host 1 slight (2 d	1
egg, larva	116
eggs heavy	1
eggs started	1
fresh & considerable	2
fresh - deserted (slightly conge	1
gemmae + capsules	1
good sized embryos	2
host medium embryo, cowbird larg	1
imago: 121	1
imago: 33	19
juv (2+ mo)	1
juvenile: 5	29
juvenile; < 1 yr	2
large embryo	79
larva (sizeClass:20-35mm)	3
larva: 18	3
larva: 56	1
larva; larva	1
larvae no legs:117 ; larvae with hind legs > 1cm:8	1
larvae no legs:187	1
larvae no legs:51 ; larvae with hind legs < 1cm:112 ; larvae with hind legs > 1cm:31 ; metamorph with tail:4	1
larvae; age 36 days	2
larval stages	4
lenght < 5 cm:1 ; lenght:10-15 cm:2	2
lenght < 5 cm:10 ; lenght:5-10 cm:32 ; lenght:10-15 cm:3	1
lenght < 5 cm:12 ; lenght:5-10 cm:52	1
lenght < 5 cm:28 ; lenght:5-10 cm:20	1
lenght < 5 cm:4 ; lenght:5-10 cm:39	1
lenght:10-15 cm:7 ; lenght:15-20 cm:2	1
lenght:5-10 cm:2 ; lenght:10-15 cm:6 ; lenght:25-30 cm:1	1
lightly inc	1
moderate	166
nauplius stage II	2
nearst adult	1
nectophore	2
no adults seen	1
non-ovigerous	33
not recoded	1
not recorded, 1 cowbird hatched	1
one broke. About 1/2 incubated	1
one-trace, three-fresh	1
only slightly incubated	1
pouch young	69
pup	191
red streak	4
robin fresh, 3 crested just star	1
showing blood:4	1
skull partially ossified	3
slight 9 days	1
stade 45-46	1
stauromedusa	1
teneral:1; adult male:5; adult female:12; adult:7	1
teneral:33; adult female:13; adult male:11; adult:15	1
three days (slight)	1
têtard stade 37	7
undetergent:15; adult male:2	1
unknown 13|unknown 12	1
unknown: 27	1
very hard set	3
young; adult	3
zoea stage V	2
{"adult":29, "pulli":17}	1
½ Im.	1
0 to commenced	1
0.2-0.3 mm	45
1 ADULT, FRY	1
1 Adult, female; 1 Adult, male	1
1 Small Embryo, 1 Large Embryo	1
1 day, 2 eggs in nest on the 24t	1
1 egg(chick ready to hatch) & 3	1
1 egg- box failed.  Was a clutch	1
1 fresh; 1 commenced	1
1 larva, 1 exuvia pupal	9
1 larva, 1 larva reared to adult stage	1
1 slight trace of blood, 1 trace	1
1 têtard albino	1
1 week incubated	1
1-4 fresh	1
1/3 - 1/2	1
1/3 to over 1/2	1
10 or more days	1
10m 13f	1
11 juvenile	4
11 years, 9 months	3
114 adult	8
118 adults + 5 larvae	1
15	38
154 unknown	3
16M, 64F	1
17 Adult, 3 Indeterminate	1
17 adult	266
18 adults + 19 larvae	1
1884-85 slight	1
1Adult male	1
1M 1F 3J	4
1M, 1F, 3J	1
2 EGGS, 2 IMMATURE	1
2 days (1 egg, lighter than the	1
2 days old	4
2 hatched in captivity, 1 infert	1
2 juvenile; 5 adult	4
2 larva	421
2 larvae, 2 larvae reared to adult	1
2 oeufs	13
2 show blood, 3 small, 1 med. em	1
2 well started-2 infertile	1
2/3/4C	1
202 Adults, 8 Juveniles	1
23 ninfas	1
24 Adults, 1 Juvenile	2
27 adults + 13 larvae	1
29 adults + 1 larva	1
29 pupas	3
2F, 4J	1
2M 9J	2
3 Adultos, 1 Cría	16
3 da	1
3 fresh, 2 slight trace of blood	1
3 slight, 2 fresh (damaged)	1
3-9/10; 1-1/4	1
34M 50F 21J	1
37 adults + 23 larvae	1
3F 3J	4
3M3F9J	1
3Rd Summer	6
3m 1f 1j	1
4M, 3J	3
5 Weeks	1
5 days advanced	1
5 exuviae	1
5/8	3
53	2
57 larva	1
5M 1F 1J	2
6 juvenile	38
7 Juveniles	3
7o	1
7x7mm	2
8 YRS	1
8 immature	1
8 years	12
80 adult	10
80F	1
8M 1F	2
9 adults + 5 larvae/pupa	1
90 larvae of last instar, 10 larvae of first instar, 9 larvae reared to pupa	1
91	1
9M 19F	1
9M, 1F, 1J	1
; juvenile IV	1
; juvenile; juvenile; ovigerous;;	1
<2 år	5
>3 mån	1
About 1/4 complete	6
About 80%	1
Adult Female: 0; Adult: 12; Adult Male: 0	3
Adult Male: 2; Adult Female: 8; Adult: 10	1
Adult: 15	6
Adult: 1; Larve: 6	1
Adult: 30; Adult Male: 15; Adult Female: 15	1
Adult: 36; Adult Male: 19; Adult Female: 17	1
Adult: 41; Adult Male: 15; Adult Female: 26	1
Adult: 53	2
Advance	11
Ammocoete	26
Bajociano medio	10
Both Eggs:Slight Trace Of Blood	1
CI-AF	39
Colonies	2
Egg died early	1
Embrión Estado de Desarrollo 32	5
Embryo and Larvae	1
FEMALE, MALE (LARGER	2
Female flowers	1423
Female with eggs	1
Fresh Or Started	3
From fresh to well began	20
Fully develped embryos	1
H-10	1
HOLOTYPE	2
Hatched in wild, producing 2 you	1
Heavy Incubated	1
I; I;; ovigerous	1
II; juvenile; juvenile;;	5
IMMATURE, PROBABLE M	1
In the oviduct	4
JUVENILES, ADULTS **	1
Juvenil, LHC = 34 mm	1
L:173mm; EXT:286mm.; age by plum	1
L:192mm; EXT:336mm; age by pluma	1
Larva 4	2
Larva zoea 3	7
Larva; Pupa; Eggs	1
Little hatching	1
Med.	4
Metamorphs with tail	1
N/A	120
Nest'g	3
Nestling; Part D	1
No development-yolk partially so	1
No development: contents mostly	1
Not an active nest	2
One egg not incubated, other egg	1
One egg so incubated	1
Ova; Larva I	1
Paranymph	4
Perfectly fresh; showed no signs	1
Postura	2
Protonymph	10
Puparia	2
Recien metamorfoseado	82
S.A.	72
SKULL 25% OSS.	1
SUBADULT	120
Sa	68
Skull ossified 80%	1
Small soft embryos	8
Sub-adult; skull not completely	1
Subadult	8097
Suckling	1
Tissues	2
Two 28 Day Old Chicks	1
Two fresh. Four about 1/4 advanc	1
Two thirds or more.	1
Unhatched (depredated?) shell	1
V. slight (1) ? 5days, fresh (1)	1
Varias	1
Very heavy (very advanced)	1
Very small embryos	19
about 2 days in all	1
acanthella/cystacanth	1
ad (2+ yr)	1
adult 12|adult 7	2
adult 152|adult 105	2
adult 1|subimago 2	3
adult 23|adult 3	1
adult 6 years	1
adult 63|adult 63	1
adult female:1; adult male:10	1
adult female:40; adult male:60	2
adult male:1; adult:5	1
adult male:37; adult female:15	1
adult male:4; adult female:4	1
adult | subadult	41
adult; 0 yr 7 mo 21 day	1
adult; 199 day	2
adult; 20 yr 7 mo 1 day	2
adult; 4 yr 2 mo	2
adult; 595 day	2
adult; 7 yr 8.5 mo	2
advanced-unfeathered	1
all four eggs were fresh	1
begun in 4 eggs; 1 rotten	1
bloody trace	1
commenced 1/3	1
eudoxid	1
female, 11 eggs removed	1
fresh, unincubated	1
fresh; trace in 1	1
fui-di	1
hatching, pipped	1
hypopus	7
imago 1|imago 1|subimago |subimago	1
imago: 34	16
