behavior	reps
call; mechanical sound; beg; fly; perform visual display	1
call; mechanical sound; forage; Social context: family; establish flock contact	2
call; mechanical sound; forage; Social context: herd	1
call; mechanical sound; lek	18
call; mob; forage	1
call; perch; scratch; stretch	1
call; song; depart; arrive; establish flock contact	1
call; song; fly; perch; mechanical sound; flight sound	1
carry food in bill; beg; call; preen	1
contact; call; forage	1
dabble; swim; eat	1
displace; call	2
drink; swim; preen; stand; forage	1
eat; cling	2
eat; forage; scratch	2
eat; perch; forage; take flight	3
eat; walk; forage; probe	1
en Rastrojo denso	2
en yarumo	1
feeding at dump with six others	2
feeding on frozen apples in orchard	1
flap; stand	1
fly; eat	14
fly; eat; plunge dive	1
fly; molt; call; perch	1
fly; scratch	1
fly; swim; land	7
flying; Directional Flight	23
forage; advertise	1
forage; walk; hop; bob	1
forrajeando en árboles de sombrío	1
from a flock with several Common Redpolls and 1 Goldfinch	1
had just killed rooster	2
hop; perch; call; depart	1
land; Social context: colony; perch; preen	2
land; perch; sit on nest	1
livano Citrus sp	1
mate; perform courtship display	3
migrating in flock	1
netted together with KZ 2960	1
on flowers of Melilotus	6
on flowers of Mertiensia. nectar thieving.	9
on flowers of Taraxacum	106
on flowers of ligustrum vulgare	1
on territory flying at collector	2
pant; forage	1
perch; experiment	3
perch; forage; eat; carry food in bill	1
perch; forage; lek; hop	1
perch; perform visual display; wing flash	1
perch; sleep	12
perch; tail wag; carry food in bill	1
perch; take flight; eat; forage	1
perch; take flight; perform visual display; wing flash	1
perch; wipe bill; call; fly	1
preen; ruffle; perch	1
rest; Social context: herd; forage; wade; stand	1
run; beg	1
run; flap; forage	1
singing- mimics Lagonosticta senegala	1
sit on nest; perch	9
song; advertise; establish flock contact	30
song; counter singing; dawn song; duet; mate; advertise	1
song; dawn song; advertise; Social context: troop	1
song; duet; dawn song	4
song; forage; Social context: mixed	21
song; lek; advertise; perform visual display	1
song; perch; defecate	3
song; perform nest relief	1
song; subsong; mimicry	1
stand; defecate; walk	1
stand; fly	4
stand; take flight; walk; fly; land	1
swim; bathe; preen	1
swim; bathe; preen; land; flap; take flight	1
swim; build nest walls; incubate	1
take flight; perch; perform visual display; wing flash	1
with parent female	6
with young	10
15' from edge of road.	1
250 W ereptriculoides	1
Aggression/defense; advertise; contact; call; song; Syrinx	1
Borde de carreteable	1
Canto, cerca a quebrada	1
DIVING	149
Depredadora	9
En arbol	5
En el suelo, escarbando hojas	1
Forrajeando entre maraña, estrato medio	1
Found on Prunus serotina	1
On flowers of Heracleum lantum	1
On flowers of Mesembryanthemum	10
Perchados en arbusto de Montanoa quadrangularis	1
Seen entering and leaving a Parachilus hole.	1
Sheltering in flower	16
Social context: herd	7
Song tape recorded, mimics L. rhodopareia	1
Sorbus aucuparia	53
Stand/Perch; take flight; fly	1
Syrinx	1
alimentandose de frutos de Siparuna sp , en  vuelo sostenido	1
allofeed; fly; enter nest cavity	1
alone by shore	2
associating with American Tree Sparrows and Song Sparrows	1
at blossoms of Vaccinium pennsylvanicum	1
attended by adult male	2
beg; call; song	4
beg; call; surface dive	1
beg; feed young; sit on nest	3
call; advertise; fly; Social context: troop	1
call; advertise; forage; roost; perform visual display	1
call; arrive; advertise; mate; fly; Social context: colony	2
call; beg; scold; emit alarm; Social context: family	2
call; court; mate; Social context: colony	1
call; dusk song	16
call; emit alarm; Social context: troop; Social context: family	2
call; establish flock contact; beg; emit alarm	1
call; establish flock contact; fight; emit alarm	1
call; establish parent young contact; beg; fly	1
call; establish parent young contact; forage; beg; establish flock contact	1
call; fight; emit alarm; Social context: family	1
call; fly; perch; carry nest material; build nest	1
call; forage; roost	2
call; hold food in bill; perch	1
call; mate; establish flock contact; Social context: mixed	3
call; mechanical sound; mob; fight	1
call; preen; stretch; walk	1
call; song; advertise; establish parent young contact; beg; care for young; establish flock contact	2
call; song; advertise; fly; emit alarm	2
call; song; whisper	19
carry food in bill; sit on nest; brood; feed young	1
cast pellet	2
chased into window by Peregrine Falcon	2
copulate; perform courtship display; call	1
court; advertise; counter singing; song	1
dabble; surface dive; swim	1
defecate; sit on nest; copulate	1
depart; advertise; counter singing; mechanical sound	5
depart; arrive; establish parent young contact; care for young; fly	1
drying pools in low pinewoods	1
emit alarm; hold food in bill; call	1
establish flock contact; perch	1
exit nest cavity; fly; carry food in bill; feed young	1
feed young; beg	5
feeding in high trees, in flock of up to 20	2
fly; advertise; perform courtship display; perform visual display; call	1
fly; hop; perform courtship display; call	1
fly; kite	1
fly; song; perform visual display	1
following ship	671
forage; mechanical sound; call; fight	1
forage; perch	158
forage; swim; walk	1
forage; take flight; drink; land	1
hop; perform courtship display; perch	34
hop; song	5
hop; walk	30
land; feed young; remove fecal sac	1
lek; advertise; court; fight	2
lek; hop; perch	5
lek; song; perch; stretch	1
libando flores blancas en estrato medio	1
llamado con insecto en pico.	1
mechanical sound; advertise; emit alarm	1
migrating south	10541
mimicked song Lagonosticta rubricata	1
not quite able to walk	4
on flowers of Mertensia, nectar thieving	2
on flowers of Phacelia	7
parent to nest and four eggs collected	1
parte media-alta de árbol	1
perch; call; hold food in bill; song	1
perch; eat; defecate	1
perch; fight	1
perch; perform courtship display; lek; depart	1
perch; rest; stretch	2
perch; song; flycatch; fly; defecate	1
perch; yawn; stretch; depart; call; beg; sleep	1
rest; defecate; stand	1
rest; vocalize; lek	1
rest; walk; ruffle; call; sleep; preen	1
ruffle; forage; walk	1
several hundred nests	2
silent only 1 seen	1
song; advertise; court; dawn song	1
song; call; Social context: colony	1
song; call; counter singing; mate; establish parent young contact; care for young	2
song; call; perch	7
song; dusk song; duet; advertise; mate	1
song; fly; arrive	1
song; mechanical sound; lek	2
stand; carry food in bill; take flight; forage	1
stand; preen; sleep; walk	1
surface dive; swim; forage	1
swim; preen; Feed/drink	1
take flight; feed young; remove fecal sac	1
take flight; forage; land; wipe bill	1
take flight; forage; perch	2
take flight; stand; drink	1
tape #113: 0.234	1
vocalize; run	1
walk; rest; Social context: herd; stand	1
walk; stand; stretch; forage	1
yawn; roost	1
young being fed by adult	1
'Pituro' =? Singing	1
1 of 7 seen, of which 1 taken also by Peregrine Falcon	2
20-Hz doublets; call; song	1
5 bandos.	1
7 miru gorri Gazume inguruan hegan.	1
Alimentando polluelos en nido	1
Canto hacia quebrada La Tigra	1
En arbol, percha	2
In copula A	2
Nesting	9
On dry sandy ground	37
Parte baja, forrajeo	3
Paso constante.	1
Percha en parte alta	1
Perchada	18
Perchada en una rama de ericaceae (arnalulo) Cavendishia bracteata.	1
Perchado en rama seca	8
Se ven volando muy lejos	1
Social context: colony; perform visual display	4
Social context: flock; preen	3
Stand/Perch; call	2
advertise; Social context: family	1
advertise; song; dusk song	1
at 1300 hours	1
barks; rest	9
beg; cling	1
being fed by male	1
call; advertise; mate; fly	5
call; arrive; copulate; perform visual display	1
call; beg; fight	1
call; cling	7
call; court; beg; emit alarm	1
call; depart; arrive; advertise; forage; Social context: colony; establish flock contact	1
call; depart; fly; forage	2
call; establish parent young contact; forage; establish flock contact	2
call; fight; call	1
call; fly; mate; advertise	2
call; mechanical sound; advertise; forage	7
call; mechanical sound; emit alarm; scold	1
call; mechanical sound; lek; advertise; court; perform visual display	1
call; mechanical sound; mate; forage; emit alarm; establish flock contact	1
call; mechanical sound; song; advertise; court; fight; fly; perform visual display	1
call; mechanical sound; song; advertise; mate; forage	3
call; mechanical sound; song; emit alarm	1
call; perch; carry nest material	1
call; scold; emit alarm; Social context: family; Social context: mixed	1
call; song; carry food in bill	2
call; song; mate; advertise; beg; forage	1
call; walk; take flight	1
capture prey	4
carrying caterpillar	2
ceiba quemada	3
chew; eat	3
contact	1
dabble; forage; swim	6
dawn song; advertise; emit alarm	1
dawn song; call	1
depart; hop; perch; call	1
displace; song; perch	1
establish parent young contact; beg	2
exit nest cavity; beg; feed young	1
feed young; carry food in bill	3
feedign on ground with female on path.	1
female made no noise	1
flap; jump	1
fly; hop; perch	1
fly; land; establish flock contact	5
fly; land; perform courtship display	1
fly; perch; take flight; preen; call	1
forage; eat; dispatch prey; wade; hop; bob	1
forage; eat; feed young	1
forage; perch; eat	3
forage; plunge dive; swim; perform visual display; call	1
forage; walk; take flight	10
forest bird	1
from a large flock of semi-feral geese	2
from a small flock in woods	1
from vicinity of nest containing 2 eggs	2
land; fly; rest	4
land; forage; walk	1
land; take flight; fly; stand	1
laying eggs	60
leaving the roost	197
lek; perform visual display; vocalize	11
mob; fly; hop	2
on flowers of Koeberlinia spinosa.	6
on flowers of Solidago	37
on flowers of yellow Aconitum	17
on flowers on T.P	1
on territory, scolding and diving	8
perch; hold food in bill	5
perch; song; subsong	1
perform visual display; perch; take flight; wing flash	1
predated by fire ants/armadillo	1
preen; perch; defecate; hop; capture prey	1
run; forage	3
singing on tree where another singing male shot in morning. mimics song of Lagnosticta senegala.	1
sit on nest; brood	7
sit on nest; feed young	4
sit on nest; threaten; call	1
song recorded - mimics L. senegala	2
song was tape recorded (#34), mimics R-t twinspot.	1
song; advertise; lek	74
song; advertise; whisper; Social context: mixed	1
song; bill snap; mechanical sound	2
song; call; establish parent young contact; beg; care for young	1
song; call; fly; mechanical sound; mimicry	1
song; court; hover; fly; advertise	1
song; perform visual display; call	3
stand; bob; take flight	3
stand; flap	1
stand; take flight	24
subsong; scold; whisper	2
suckling	1
swim; Social context: flock; forage; preen; wade	1
swim; surface dive; Social context: flock	4
swim; vocalize	12
taken from nest with 1 other young and 3 eggs	2
tape 1977 #1A/captive	1
tape 1980-53A: 0-094	1
tape 1990 #23A, #23B	1
threaten; surface dive; call	1
throat distended with food	1
visiting lilac	1
vocalize; perch	12
walk; care for young	1
whoops	3
with young brood	1
1 of 2 taken from heronry of 32 nests	2
1 of a brood of 7, taken at nest	1
2 Vocalizando - 2 al vuelo	1
A 8 metros de altura	1
En borde de arbustal con árboles grandes	1
Eriogonum flowers	1
Forrajeo, cerca de suelo	1
Heard song, mimics Lagonosticta senegala.	1
In copula B	2
In copula with 44051	1
L. jamesoni heard nearby. song not recorded.	1
Libando en Cordia allidora (Nogal Cafetero)	3
Libando en flor de guamo	1
Libando en flores de chachafruto (Erythrina edulis)	1
Libando en guamo macheto (Inga densiflora).	1
Note - whooo the deuce are you - B B O	1
On Aesculus californica	1
On flowers of Aguilegia canadensis	1
On flowers of Carpobrotus aequilaterus	2
Pheromone trap 1	6
Reared by A. subflava.	1
Song tape recorded, mimics Amaudava subflaca. tape 7A: 0-140. Third mab at "Pastorale"	1
a media altura en ceiba quemada	2
ab ovo on White Ash	2
advertise; preen; vocalize; perch	1
alimentándose	2
bathe; swim; take flight	1
breath sounds; mechanical sound	1
call; advertise; contact	1
call; advertise; emit alarm; scold	1
call; drink	3
call; fight; perform visual display	2
call; fly; perch; take flight; hop	1
call; forage; Social context: flock	3
call; mate; advertise; forage	5
call; mate; advertise; perform nest relief	1
call; mate; establish parent young contact; beg	1
call; mate; forage; fly	4
call; mechanical sound; arrive; fly	2
call; mechanical sound; take flight; emit distress calls	1
call; mimicry	24
call; song; advertise; establish parent young contact; whisper	1
call; song; perform courtship display	2
carry food in bill; arrive; depart; care for young	1
clicks	119
cling; call; emit alarm	1
construyendo nido en el enves de una hoja de zingiberal	1
crossing dirt road	8
crossing road at hospital entrance	1
crossing road road after heavy rain	1
dead on raod	1
depart; fly; vocalize; call	1
depart; hop; perform courtship display	1
dropped by Great Blue Heron (Adrea herodias)	1
eat; take flight; stand	1
emerged	1
establish flock contact; call; fly; perch; wing flaps; emit agonistic call	1
feeding with others in Cherry tree	1
flap; forage; walk; call	1
