reproductiveCondition	reps
testes-14x9; non-scrotal	2
testes-18X11	10
testes-19X5	4
testes-23x12; scrotal	2
testes-23x15	1
testes-24X11; left testis abdominal	2
testes-24x15; scrotal	1
testes-3.5; non-scrotal	15
testes-5X11	2
testes= 1 x 1.5mm	1
testes= 1.0x2.6mm	1
testes= 30.2x15.5mm,epid+	1
testes= 6x3 mm	2
testes= 7x4 mm *	1
testis = 2x1mm	3
unilocular	27
unshelled egg in oviduct, ov: 15x10 mm	1
vagina imperforate; 7 plac scar 3L 4R	2
vagina open; uterus wide but empty	1
vagina open; very faint traces of placental scars	1
(6 X 2)	2
1 emb, 20x15 mm	2
1 emb:1L; CR=28 mm	1
1 embryo scar each side (2 total)	1
1 yolk in oviduct 40 mm, 4 others quite large	2
1.0mm	1
10 plac scar 5L 5R 2 sets; mammary tissue present; not lactating	2
11 embs	2
1x2-12 mm	1
2 X 2-8	1
2 emb; cr-39	1
2 embs., 1 L, 1 R, 13 mm	1
3 embs, 2R, 1L=25	1
3 embs: 2(R) & 1(L)	3
3 fetuses 19x12mm crown to rump, beginning to lactate.	1
3 scars	2
4 embs: 2L&2R=5mm	1
4 x 2, lactating	1
5 PLAC SC	4
5 plac scar 2L 3R; mammary tissue present; not lactating	2
6 embs, 6L, 0R, 8 mm	1
7 unpigmented eggs	1
7 x 3 - 8	1
9 embs, 3R, 3L, CRL=3	2
9 embs, 4L, 5R, 15 mm	1
Cross 23-69 Large-eye Male (F1 11-68) X Large-eye Female (F1 12-68)	1
Cross 6-70 Small-eye (F1 16-69) X Small-eye sib	1
Cross 6-74 Red broken-eye male (F5 11-70) X red, Broken-eye sib Female	1
Emerged from pupal shell, Number 410	1
F1 of Cross No. 71, reared in lab 1957-1958, Charles L. Remington	1
Female, SVL 198 mm, Tail 24 mm	1
Found May-June 1985.	1
GONADS DECOMPOSED	1
GONADS TESTES ?	1
Gestante (1 embrión de 13mm)	4
HOW SEXED: GONADS, LEFT TESTIS 3.0 X 2.0 MM.	1
HOW SEXED: GONADS, LEFT TESTIS 6 X 5 MM, RIGHT 5 X 9 MM.	1
HOW SEXED: GONADS, LEFT TESTIS 8 X 3 MM.	1
HOW SEXED: GONADS, LEFT TESTIS DRAWN, SMALL.	1
HOW SEXED: GONADS, LEFT TESTIS ONLY PRESENT.	1
HOW SEXED: GONADS, ONLY LEFT TESTIS SEEN, DRAWN.	1
HOW SEXED: GONADS, TESTES 1 X 1 MM. BOTH WHITE.	1
HOW SEXED: GONADS, TESTES 1.0 AND 1.5 MM.	1
HOW SEXED: GONADS, TESTES 20 MM.	1
HOW SEXED: GONADS, TESTES 3 X 2 MM, BLACK.	3
HOW SEXED: GONADS, TESTES CIRCA 4 MM.	1
HOW SEXED: GONADS, TESTES CIRCA 4 X 2 MM.	3
HOW SEXED: GONADS, TESTES CIRCA 6 X 8 MM.	1
HOW SEXED: GONADS, TESTES LEFT 13 X 5 MM, RIGHT 10 X 5 MM.	1
HOW SEXED: GONADS, TESTES LEFT 13.5 X 7 MM, RIGHT 12 X 6 MM.	1
HOW SEXED: GONADS, TESTES LEFT 2.5 X 1.5 MM, RIGHT 3.5 X 1.5 MM.	1
HOW SEXED: GONADS, TESTES LEFT 3 X 2 MM, RIGHT 1.5 X 1.5 MM.	1
HOW SEXED: GONADS, TESTES LEFT 6 X 3 MM, RIGHT 6 X 2 MM, YELLOW.	1
HOW SEXED: GONADS, TESTES LEFT 7 X 4 MM, RIGHT 3 X 3 MM.	1
HOW SEXED: GONADS, TESTES LEFT 7 X 5 MM, RIGHT 4 X 3 MM.	1
HOW SEXED: GONADS, TESTES LEFT 7 X 6 MM, RIGHT 6 X 6 MM.	1
HOW SEXED: GONADS, TESTES LEFT 7.5 X 4.5 MM, RIGHT 9 X 4.5 MM.	1
HOW SEXED: GONADS, TESTES LEFT 8 X 1.5 MM, RIGHT 8 X 1 MM.	1
HOW SEXED: GONADS, TESTES RIGHT 9 X 4 MM, LEFT 14 X 7 MM.	1
HOW SEXED: GONADS, TESTES VERY DECOMPOSED, CIRCA 10 X 6 MM.	1
HOW SEXED: GONADS. APPEARS TO HAVE OVARIAN TISSUE.	1
HOW SEXED: GONADS. BROOD PATCH. LEFT TESTIS 4 X 3 MM.	1
HOW SEXED: GONADS. LARGEST OVUM 2+ MM.	1
HOW SEXED: GONADS. LARGEST YOLKS 5 MM DIAMETER.	1
HOW SEXED: GONADS. OVARIES 0.30 X 0.20 MM	1
HOW SEXED: GONADS. OVARIES LEFT 11 X 2 MM, RIGHT 9 X 2 MM, OVA < 1 MM.	1
HOW SEXED: GONADS. OVARIES, LEFT 9 X 4 MM, RIGHT 4 X 2.5 MM.	1
HOW SEXED: GONADS. OVARY 10 X 3 MM, FLAT, FEW VISIBLE OVA.	1
HOW SEXED: GONADS. OVARY 10 X 7 MM, LARGEST OVUM 1.5 MM.	2
HOW SEXED: GONADS. OVARY 14 X 4 MM.	6
HOW SEXED: GONADS. OVARY 15 X 8 MM, LARGEST EGG 3.5 MM.	1
HOW SEXED: GONADS. OVARY 17 X 6.5 MM.	1
HOW SEXED: GONADS. OVARY 27 X 8 MM, NO LARGE OVA.	1
HOW SEXED: GONADS. OVARY 3 X 4.2 MM.	1
HOW SEXED: GONADS. OVARY 6 X 4.5 MM.	2
HOW SEXED: GONADS. OVARY CIRCA 14 X 8 MM.	1
HOW SEXED: GONADS. OVARY CIRCA 5 X 3.5 MM, TRANSPARENT.	1
HOW SEXED: GONADS. OVARY DAMAGED, OVIDUCT SLIGHTLY DISTENDED.	1
HOW SEXED: GONADS. OVARY ENLARGING.	1
HOW SEXED: GONADS. OVARY, WITH OVULES, DUCT LUMPY.	2
HOW SEXED: GONADS. PROBABLE OVARY TRANSPARENT, OVARY BARELY THERE.	1
HOW SEXED: GONADS. TESTES DRWAN.	1
HOW SEXED: OVIDUCT ENLARGED.	2
HOW SEXED: PLUMAGE. GONADS DECOMPOSED, POSSIBLE TESTES 1 x 1 MM. APPARENT TESTES CIRCA 1 X 1.	1
HOW SEXED: PLUMAGE. GONADS NOT DISCERNABLE.	1
HOW SEXED: PLUMAGE. SIZE & CROWN MALE.	1
HOW SEXED: UNMARKED MEANS. OVARY DRAWN. ONE EGG BURST IN OVIDUCT.	1
HOW SEXED: UNMARKED MEANS. TESTES: 16 X 9 MM AND 8 X 8 MM.	1
HOW SEXED: UNMARKED MEANS. TOO DECOMPOSED.	1
HOW SEXED:GONADS. NO OVARY FOUND, OVIDUCT VISIBLE.	1
In amplexus with OMNH 44395	2
L. Testes: drawing on label	1
No embs, nonparous	3
ORIGINAL TAG SAYS IMMATURE.	1
Ovaire blanc crèmeux, à ovules distincts.	1
Ovaire à ovules nets.	4
Ovary: 6 x 2.5 mm, largest ovum 1.5 mm	2
Ovary: 7.0 x 4.5 mm.  Largest follicle: 1.5 mm. Oviduct not well-developed or small	1
Oviduct large, contained a 10.0 X 8.0 ovum with egg white	1
Ovules bien formés.	1
Plaque incubatrice en formation ? Testicules : 5 x 3 mm.	1
Plaque incubatrice présente. Testicules : 1 x 1 mm.	1
Plumage de transition.	26
Reared in lab; F1 of female no. 59	1
S/E no embs	1
Sex unknown, gonad tissue found: L 1.5 x 1, R 1 x 0.5 mm	1
Spermatangial, carposporic, tetrasporic	1
T  9 mm	1
T=10 X 14 mm	1
T=10 x 5 mm	4
T=11 x 5 mm, scrot.	2
T=20 X 11 mm	2
T=24 x 10 mm, scrot.	1
T=28 mm	3
T=35	2
T=6x8	3
T=7x3 mm	1
T=Scrotal	1
TA (4.5 x 3.5)	1
TA=6x2.5	4
TAG SAYS MALE IN FEMALE PLUMAGE.	1
TS (15 X 7)	2
TS (9 X 6)	14
TS 18x10	2
TS 7x3	1
TS=11x5	16
TSL (9 X 6)	3
TSL=13x9	1
Testes each 1x3mm.	1
Testes each 8.0 x 11.0mm.	1
Testes: 38 x 23 mm, 36 x 23 mm (L, R unknown)	2
Testes: L 18 x 14 mm, R 17 x 13.5 mm	2
Testes: L 6.5 x 3.0, R 6.0 x 3.0 mm.	2
Testes: L: drawing on label, R: not evident	1
Testes: drawing on label. 1 dark, 1 light.	1
Testicules : 3 et 4 mm.	1
Testicules olive foncés.	2
Testis 18 mm X 31 mm.	2
VC, 4 embs, mammae large	1
VC, 7 embs, 5L, 2R, 16 mm	1
VC, mamm. lg., R1, L2, CRL=8	1
VO, 1R, 3L, CRL=11	1
VO, 5 embs, 3L, 2R, 10 mm	4
VO, 6 embs, 3L, 3R, 10 mm	2
VO, 7 embs, 2 mm	1
VO, mammae small, no scars	1
ab ovo	9
be	1
breeding condition, 1 collapsed follicle, lrgst ova: 33, 24 mm, ovary large	2
brood patch 2, t: r 10.9x4.5 mm	2
brood patch 3 no down at edges, t: l 13.2x3, r 12.5x2.5 mm	2
brood patch 3 no edge down, t: l 10.9x3.6, r 7.7x3.6 mm	2
brood patch 3 with edge down, t: l 12.4x3.4, r 9.5x3.4 mm	2
brood patch 3, somewhat vascularized, t: l 8.7x6.3, r 7x5.9 mm, vas deferens developed	2
brood patch 3, t: l 24.6x14, r 25x13 mm	2
brood patch 4, t: l 10.8x4.2, r 9.1x3.3 mm	2
brood patch active, 1 egg in oviduct, 2 ruptured follicles	1
brood patch active, 5 ruptured follicles	1
brood patch active, ovary granular, ruptured follicles	1
brood patch downy, lt: 6x3, rt: 6x4 mm, grey	2
brood patch downy: 50x80 mm, lrgst follicle 1 mm, oviduct enlarged	2
brood patch present	63
c. fr.	1
ca.25 ova	1
carpogonial; carposporophytic	1
em 13 Jun 1979	1
enlarged testes; sperm present	2
ex larvae lot FAA#1 Quercuc coccinea to soil 18-19 2006, ecl 11 July 2001	1
ex ovis (female) A82 ecl. 01 Jul 1983	4
ex ovis (female) herodias-1 ecl. 03 Jul 1981	1
ex ovis INTACTA-A14	4
ex ovis NAGIOIDES-B14	2
ex ovis bood A01 sepul. female MD.: Calvert Co., Pokamoke City, Ferguson sleeved July-Aug 2001 in NJ ecl 25 June 2002 Pinus virgiana etc	1
ex pupa from Lassman, Glos.	2
ex-pupa 25 Oct 1957	1
fert	4
flowering (fls immature)	1
flushed from nest with 4 eggs	2
gonads destroyed	11
gonads=internal organs eaten by predator	1
gonads=largest ova 0.8 mm	1
gonads=largest ova 5, 2, 1 mm	1
gonads=laying; unshelled egg in oviduct; brood patch=edematous	1
gonads=ova minuta	1
gonads=ovary 10 x 4 mm	10
gonads=ovary 14 x 8 mm; largest ova 4, 3, 2 mm, others smaller than 1 mm; oviduct 6 mm at cloaca; brood patch=bare	1
gonads=ovary 15 x 10 mm, lg ova 7 mm	1
gonads=ovary 16 x 10 mm; largest ova 2 mm	1
gonads=ovary 30 x 20, lg ova 5 x 4 mm	1
gonads=ovary 4 x 3, lg ova 0.5 mm	2
gonads=ovary 4 x 3, ova minute	1
gonads=ovary 4x7mm	9
gonads=ovary 5 x 3 mm, granular; brood patch=large bare	1
gonads=ovary 6 x 5 mm	2
gonads=ovary 7 x 3, lg ova 0.5 x 0.5 mm	1
gonads=ovary 8 x 6 mm; largest ova 2 mm	1
gonads=ovary granular 6 x 3, lg ova 1 mm	1
gonads=overy 0.2 x 0.3 mm	1
gonads=testes (L) 10 x 6 mm; (R) 10 x 7 mm; one seminal vesicle 5 mm, tubules visible	1
gonads=testes (L) 10 x 6 mm; (R) 7 x 5 mm; one seminal vesicle 3 mm, tubules visible	1
gonads=testes (L) 11 x 6 mm; (R) 10 x 6 mm; one seminal vesicle 6 x 4 mm; tubules enlarged	1
gonads=testes (L) 15 x 8 & 13 x 9 mm	1
gonads=testes (L) 4 x 3 mm; (R) 2 x 2 mm	2
gonads=testes (L) 6 x 5 mm; (R) 5 x 5 mm; one seminal vesicle 3 x 2 mm, tubules enlarged	2
gonads=testes (L) 7 x 4 mm; (R) 3 x 3; brood patch=two bare	1
gonads=testes (L) 8 x 6 mm & 9 x 6 mm; seminal vesicles visible 3 x 3 mm, tubules enlarged	1
gonads=testes (L) 9 x 3 mm; (R) 6 x 3 mm; brood patch=very large; bare and dry	1
gonads=testes 0.4 x 0.4 mm; white	1
gonads=testes 1 x 1 mm; black	4
gonads=testes 14 x 5 mm	1
gonads=testes 4 x 3 (L) & 3 x 3 mm	1
gonads=testes 6x17mm	1
gonads=testes 7 x 4.5 and 6.5 x 4 mm	1
gonads=testes 7x3mm	3
gonads=testes 8 x 6 mm, seminal vesicles not enlarged	1
gonads=testes 8 x 6, seminal glomera 4 x 4 mm, tubules enlarged	2
gonads=testes 9 mm; seminal vesicles enlarged; brood patch=present	2
gonads=testis (L) 2 x 5 mm	1
gravid, oviducts with eggs retained in formalin	1
inactive	215
indeterminado	153
lact/4embs/2R+2L/crX10 mm	1
lactating; vagina perforate; plac scar 3L 4R	2
large ova in ovary	2
largest ovum = 5mm	1
larva May, pupated ca. 10 June, ecl. 7 July 1987. Malus angust.	1
larva on Pinus echinata, prepupa 1 July 2001, ecl. 18 April 2002	1
left uterine horn contained large hard mass	1
lgst ovum = 3 mm	4
longest primaries: 3.4 cm	1
lrgst ova: 25 mm, reabsorbing	2
lrgst ova: 33x27, 15x20, 18x25 mm	2
lrgst ova: 4x4, collapsed follicle	2
lt: 6x4.5 mm	1
lt: 7.7x5.9, rt: 5.9x5.5 mm, testes greatly enlarged, breeding condition	1
no brood patch, lrgst follicle: 2 mm, oviduct developed	4
one collapsed follicle, ov: 9x5, lrgst ovum: 2x2 mm	2
ov: 10x6, lrgst ova: 4x3 mm	2
ov: 11 mm, oviduct enlarged	2
ov: 11x11 mm, ova 3x3 mm	1
ov: 11x8, lrgst ova: 6x6 mm	1
ov: 12x7, lrgst ova: 1x1 mm	4
ov: 15x10, ova: 7x7 mm, shelless egg in oviduct	1
ov: 18x16 mm, granular	2
ov: 1x2 mm, non granular	2
ov: 30x16, lrgst ovum: 2x2 mm, brood patch present	2
ov: 3x5, ova: many 0.5 mm	1
ov: 4x1 mm, inactive	1
ov: 4x3 mm, granular, no brood patch	1
ov: 4x7 mm, lrgst ovum 2x2 mm, egg in oviduct	1
ov: 6x3, ovum: 1x0.5 mm	1
ov: 6x4 mm, small granules	18
ov: 6x5, lrgst ova: 2x2 mm, oviduct enlarging	1
ov: 7x?, lrgst ovum: > 1 mm	2
ov: 8x4 mm, from drawing	3
ov: 8x4, lrgst ova: 4x4 mm	2
ov: 8x4, ova: 2x2 mm	4
ov: < 1x1 mm	1
ov: ca 6x17 mm	2
ova granulated, brood patch active	1
ova: 3 mm, 3 ruptured follicles, brood patch developing	2
ova: very large	1
ova= lmm	1
ovary 8x5 mm, ova 2.5 mm	1
ovary 8x6 mm, ova 2 mm, oviduct enlarged	1
ovary granular, brood patch active, old ruptured follicles regressing	1
ovary granular, oviduct regresing	1
ovary granular, recently ruptured follicles, brood patch active	3
ovary not granular, 273 ?	1
ovary noted (no meas)	2
ovary see diagram	5
ovary underdeveloped	2
ovary very granular *	1
oviduct developed, brood patch small	2
oviduct enlarged, 5 ruptured follicles	2
ovum: 10 mm, shelless egg in oviduct	1
p; 1 emb; cr - 20	1
p; 1 emb; cr-15	7
partially shelled egg in oviduct, 2 collapsed follicles, ov: 8x10 mm	1
pregnant; 5 emb; CR-12; 1 resorbed embryo	2
pregnant; 6 emb; CR-13; lactating	2
pregnant; 6 emb; CR-22-25	2
pregnant; 6 emb; cr-20	1
pregnant; 6 emb; cr-4	1
pregnant; 7 emb, ovary 5X4	2
pregnant; vagina perforate; 2L 2R emb; CR-17; mammary tissue present	2
reared ex ovo on Zamia pumila	2
reared from egg, parent stock; hatched 29 May 1941	1
regressing brood patch	1
t: 0.375x0.5 in	2
t: 0.5, 1 mm, see label	1
t: 1.5x1.5 mm, testes black	1
t: 10x1 mm, cloaca enlarged	1
t: 11x9 mm	82
t: 13.5x5.5, 13x6 mm, from drawing	2
t: 14x9, 12x11 mm	1
t: 15x10, 11x10 mm, cloaca enlarged	1
t: 19x18 mm	2
t: 1x2 mm	802
t: 2.5x1, 2.5x1.5 mm, measurement from label	1
t: 22x1 mm	1
t: 23 mm	2
t: 24.5x13 mm	2
t: 2x1 mm, from drawing, breeding patch	2
t: 2x1 mm, meas from label	5
t: 2x1 mm, smooth	1
t: 3.5x2, 3x1.5 mm, from drawing	1
t: 3x4 mm, yellow	2
t: 4.5x9 mm, diagram on Munro label, breeding	1
t: 4x12 mm	4
t: 4x4, 3x3 mm, see label, 5 : enlarging	1
t: 4x4, 4.5x4 mm, from drawing	1
t: 61 mm	1
t: 6x5x2 mm	2
t: 6x6 mm, cloaca enlarged	1
t: 7x3, 6x3 mm, brood patch regrowing	2
t: 8x10 mm	36
t: 8x6, cloacal protuberance: 5.7 mm	1
t: 9.5x3 mm, from drawing on original label	2
testes 16 mm	2
testes 32	1
testes 3mm	4
testes 7 X 4	2
testes 9	2
testes = 5.4x2.1mm	1
testes abd. 1 x 3	1
testes black	6
testes-11X8	52
testes-12x7	37
testes-13X7; non-scrotal	10
testes-15.5; slightly scrotal	1
testes-18X12	8
testes-18X6; scrotal	2
testes-1x1	25
testes-28X9; scrotal	2
testes-3.7	2
testes-4.5; slightly scrotal	4
testes-4X10; scrotal	2
testes-8x5; non-scrotal	15
testes: L 14 x 5 mm, R 12 x 4 mm	1
testes= 22x18mm, epid +	1
testes= 4.5 x 2.5mm	1
testes= 5.8x3 mm	1
testes= 6.3x13.1 mm	1
testes= 6.3x9.6 mm	1
testes= 6.5x13.5mm	1
testes= 7x6mm, inguinal	1
testis 15 x 9 mm	1
testis 5 mm	1
testis = 6x4mm	1
vagina barely open; lactating	1
vagina barely open; lactating; 5 embryos; cr-7; 6 placental scars	1
vagina closed, mammae small	1
vagina open; 1 embryo; cr-8	1
vagina open; 3 embryos; cr-5	1
wild egg, group BCD& Sun. ex-pupa 11 May 1956	1
(t = 5 mm) desc.	1
1 embryo; 3.5mm	1
1 embryo; clear swelling; cr-5	1
1 large ova in oviduct, 3 ruptured follicles, brood patch nearly complete	1
1 unshelled egg in oviduct, 3 enlarged follicle, 4 eggs in clutch	1
1 unshelled egg plus 3 eggs at 5, 3, 2 mm in oviduct, brood patch active, 3 ruptured follicles	1
10 X 5	1
2 collapsed follicles, oviduct enlarged	1
2821|1023543~ANT.002909.001|ANT.002909.002	1
3 embryos in uterus, ~5-7mm crown to rump	1
3 embs, 1L, 2R, CRL=9 mm	1
3 embs, 24mm	1
3 embs:2lf&1rt=17mm	1
4 embs: 5mm	1
4 old ruptured follicles, brood patch vascular	1
4 scars: 1lf,3rt	1
4 scars:2(R)&2(L), lact	1
4-5 ruptured follicles, none enlarged or in oviduct, brood patch active	1
5 embs, 4 mm	2
5 plac scar 4L 1R; mammary tissue present; lactating	2
6 emb; cr-25	1
6 embs/3R/3L/cr=15mm	1
7 emb 4L 3R	2
7 embs, 28 mm	1
7 embs, 2L, 5R, CRL=3 mm	1
7 embs, 5L, 2R, 3 mm	2
Adult	892
Charles Oliver Phyciodes Broods: 75-74 Fayette Co. PA Females X Spruce Knob, W. VA. Males	1
Cross 6-73: red, normal-eye male X red, normal-eye female	1
Cross 9-84: normal broken-eye line male X broken-eye female (13-70) series	4
Egg collected end of March through beginning of July 1954, Adult emerged end of January 1955.	2
Ex larva Emerged October 16, 1951, parent collected 25 aug 1951	1
Female full od well developed eggs	1
Female procarps	1
Femelle en activité reproductrice	1
GONADS DECOMPOSED, ONLY ONE DUCT PRESENT.	6
GONADS TOO DECOMPOSED TO SEX.	6
Gonads shot away	1
HOW SEXED: DIFFICULT TO DETERMINE, DAMAGED.	1
HOW SEXED: GONADS, POSSIBLE LEFT TESTIS DARK, 5 X 2 MM.	1
HOW SEXED: GONADS, TESTES 10 X 4 MM.	21
HOW SEXED: GONADS, TESTES 11 X 7 MM.	13
HOW SEXED: GONADS, TESTES 12.5 X 7 MM.	1
HOW SEXED: GONADS, TESTES 5 X 8 MM.	1
HOW SEXED: GONADS, TESTES CIRCA 1 X 1.5 MM.	2
HOW SEXED: GONADS, TESTES CIRCA 10 X 3.5 MM.	1
HOW SEXED: GONADS, TESTES DRAWN, NOT ENLARGED.	7
HOW SEXED: GONADS, TESTES LEFT 10 X 15 MM, RIGHT 7 X 2 MM.	2
HOW SEXED: GONADS, TESTES LEFT 10 X 6 MM, RIGHT 7 X 6 MM.	1
HOW SEXED: GONADS, TESTES LEFT 35 X 13 MM, RIGHT MISSING.	1
HOW SEXED: GONADS, TESTES LEFT 5 X 1.5 MM, RIGHT 3 X 1.5 MM.	1
HOW SEXED: GONADS, TESTES LEFT BILOBED,12 X 6 & 6 X 5, RIGHT 17 X 6.5 MM, DRAWN.	1
HOW SEXED: GONADS, TESTES MINUTE, BLACK.	2
HOW SEXED: GONADS, TESTES RIGHT 9 X 3 MM, LEFT 11 X 3.5 MM.	1
HOW SEXED: GONADS, TESTES VERY SMALL. LEFT ONE NOT FOUND. RIGHT ONE 1.2 X 1 MM.	1
HOW SEXED: GONADS. 2 OVARIES, 15 X 4 MM.	1
HOW SEXED: GONADS. LARGEST EGG 4 MM.	3
HOW SEXED: GONADS. LARGEST YOLK 2 MM.	1
HOW SEXED: GONADS. NEARLY FULL-SIZE SOFT EGG.	1
HOW SEXED: GONADS. OTHER EGGS < 5 MM DIAMETER, EGG IN DUCT - ALBUMIN.	1
HOW SEXED: GONADS. OVARIES NOT MUCH ENLARGED	1
HOW SEXED: GONADS. OVARY (DRAWN) OPAQUE, DUCT NOT LUMPY.	4
HOW SEXED: GONADS. OVARY 12 X 7 MM, ALL OVA 1 MM.	1
HOW SEXED: GONADS. OVARY 20 X 15 MM, LARGEST EGG 7 X 6 MM.	1
HOW SEXED: GONADS. OVARY 22 X 8 MM.	1
HOW SEXED: GONADS. OVARY 3 X 2 MM, TRIANGULAR, OVA TINY.	1
HOW SEXED: GONADS. OVARY 3 X 2.5 MM, OVIDUCT VISIBLE.	1
HOW SEXED: GONADS. OVARY 5 X 3 MM, GRANULAR.	3
HOW SEXED: GONADS. OVARY 5 X 4 MM, NEARLY TRANSPARENT.	1
HOW SEXED: GONADS. OVARY 5.5 MM.	1
HOW SEXED: GONADS. OVARY 5.5 X 3.5 MM, UNIFORM.	1
HOW SEXED: GONADS. OVARY 7 X 3 MM, NO LARGE EGGS.	1
HOW SEXED: GONADS. OVARY 9 X 5 MM, LARGEST OVUM 2.5 MM.	1
HOW SEXED: GONADS. OVARY DECOMPOSED, ONE DUCT VISIBLE, LUMPY.	2
HOW SEXED: GONADS. OVARY DRAWN. TRACE OF BIB?	1
HOW SEXED: GONADS. OVIDUCT ENLARGED, OVA 5, 3, 3 MM.	1
HOW SEXED: GONADS. TESTES 10 X 1.5 MM.	2
HOW SEXED: OTHER. GONADS DECOMPOSED, ONE DUCT FOUND.	3
HOW SEXED: PLUMAGE. ADULT MALE PLUMAGE.	1
HOW SEXED: PLUMAGE. ORIGINALLY LABELED IMMATURE MALE.	1
HOW SEXED: UNMARKED MEANS. GONADS NOT PRESENT, AUTOPSIED.	1
HOW SEXED: UNMARKED MEANS. LARGEST EGG: 1MM.	1
HOW SEXED: UNMARKED MEANS. TESTES 0.25 X 0.10.	1
Juvenile plants	6
L; NE	2
Left teste found	1
Mating wild, Female Par. Br. 66.10	1
NO DUCTS VISIBLE.	1
Not determined.	1
Ovary: 12 x 5.5 mm, Largest ova: 1.5 mm	2
Ovary: 14 x 7 mm.  Largest follicle: 4.0 mm. Oviduct large	1
Ovary: 30 x 8 mm	1
Ovary: 6.5 x 3.5 mm, granular	2
Oviducte très gonflé. Plaques incubatrices.	2
P. tharos B (female) X (P. batesii (female) X P. tharos B (male)) (male) Br. 77-32	1
PREVIOUSLY MARKED UNKNOWN.	1
Postpartum; large uterus L=4 cm, W=3.5 cm, coagulated blood in the uterine lumen	1
Pup. 27 June	1
Reared ex ovo in N.J. on Robinia pseudoscacia by F. Rutkowski.	1
Reared in lab; F1 of female no. 62C	1
SEX COULD NOT BE DETERMINED.	1
SO	1
T=11 x 7 mm	3
T=13 x 12 mm	1
T=2.5x3.1mm, scr.	1
T=25 X 20 mm	1
T=3mm	34
T=6 mm, subscrot.	1
T=6x9	2
T=8 mm, abdom.	28
TA (5 X 2.5)	2
TA (6 X 2)	1
TA (7x5)	3
TA 6x2.5	1
TS 18x11	1
TS 7x4	8
TS=11x6	37
TS=18x10	9
TSS ( 14 X 7.5)	1
TSS (6 X 3)	6
Testes 4.0 mm.	1
Testes R(7x2mm), L(7x2mm)	1
Testes: 18.0 g.	1
Testes: L 1 x 0.8, R 1 x 0.8 mm	1
Testes: L 1.5 x 1 mm, R 3 x 2 mm	2
Testes: L 11 x 6.5 mm, R 10.5 x 7 mm	2
Testes: L 11 x 9 mm, R 9 x 6 mm	2
Testes: L 2 x 1.5, R 2 x 1.5 mm	1
Testes: L. 11 x 8, R 9.5 x 6 mm	1
Testes: left: 0.0070g, right: 0.0033g.  Testes:  L 3.5 x 2.0, R 2.0 x 1.5 mm.	1
Testes: left: 0.0157g, right: 0.0075g.  Testes:  L 5.0 x 4.0, R 3.5 x 3.0 mm.	1
Testes: left: 0.0411g, right: 0.0317g.  Testes: L 5.5 x 4.0, R 4.0 x 4.0 mm	1
UNABLE TO LOCATE GONADS	1
VC, pg, R3, L2, CRL=5 mm	2
VO, 2 embs, 0L, 2R, 13 mm	1
VO, 7 embs, 1L, 6R, 4 mm	1
VO, mamm. lg., 2 newborns, CRL=28 (saved),	1
VO, mammae large	28
[no gonad  data]	3
[no gonads mentioned]	23
an egg ready for extrusion tomorrow-WES	1
bred ex. ovum; ecl. 15 Jun 1976	1
brood patch 0	16
brood patch 4, testes l absent, r 5.3x2.1 mm	2
brood patch active, laying	1
brood patch developing, ova to 4 mm	1
brood patch downy, t: l: 5x3, r: 5x2 mm	2
brood patch small with a little down	2
brood patch well developed, oviduct developed	2
brood patch: 15 mm	2
brood patch: 80x70 mm, t: l: 9x6, r: 7x5 mm	2
cloaca enlarged, t: 7x4 mm	1
collected as larva on Aronia arbutifolia. Fed same plus apple. prepupa on 7 June. Ecl. 23-24 June 1987. Attempted to eclose all night of 23 June. Shell broken by hand 8AM 24 June, moth emerged and expanded immediately.	1
contained eggs soon to be laid	1
copulating pair	8
ecl. 13-15 May 1979	1
ecl. 21 Jun 1984	1
enlarged testes; testes-11X6	4
ex ova, 8/15/72	1
ex ovis, CARA-A83	1
ex ovis, ILIA-A83	1
ex ovis, INSO-C85	2
ex ovis, LUCT-A86	1
ex ovis, ZOE A87	1
ex. ovis, female	2
female	58
gonads=largest yolk sacs 8.5 and 5 mm in diameter, egg in oviduct 20 x 14 mm	1
gonads=ova 7, 4 mm, others smaller than 1 mm; three raptured follicles 5, 3, 1 mm; oviduct 6 mm at cloaca; brood patch=watery	1
gonads=ovary 10 x 3, lg ova 1 mm	1
gonads=ovary 11 x 6 mm	1
gonads=ovary 11 x 8, lg ova 1 mm	1
gonads=ovary 14 x 8 mm; largest ova 1 mm; 1 raptured follicle 3 mm; oviduct 2 mm at cloaca; brood patch=large and watery	1
gonads=ovary 15 x 9 mm; ova minute	1
gonads=ovary 2 mm	1
gonads=ovary 7 x 4, lg ova 1 mm, oviduct not enlarged; brood patch=none	1
gonads=ovary 7 x 5 mm, granular but ova small	1
gonads=ovary 7 x 5, lg ova 1 mm, oviduct 1 mm at cloaca; brood patch=large bare	1
gonads=ovary 7x12mm, ova 2mm	2
gonads=ovary 8 x 4 mm, oviduct straight	1
gonads=testes (L) 10 x 7 mm; (R) 10 x 7 mm; one seminal vesicle 5 x 4 mm, tubules enlarged	1
gonads=testes (L) 10 x 8 mm; (R) 10 x 7 mm; seminal vesicles visible 3 x 3; tubules enlarged	1
gonads=testes (L) 6 x 5 mm; (R) 5 x 4 mm; one seminal vesicle 4 x 3 mm, tubules enlarged	1
gonads=testes (L) 7 x 4 mm; (R) 7 x 4 mm	1
