"identificationQualifier","reps"
"""Watery Fat""",1
"watsoni",23
"weberi",14
"""weeping longleaf pine""",1
"weidemeyerii",14
"weird form",1
"Weisiopsis cardotti",1
"Weissia crispata",1
"Wendy C. Hodgson",4
"Wendy C. Hodgson, DES",11
"Wendy Hodgson",10
"Wendy Hodgson, DES",2
"Werner, P. Wer",4
"western form?",1
"Weston Sh",3
"westwoodi",4
"wheeleri",12
"White",1
"white crust",2
"white form?",1
"White Jura",4
"white paste",4
"White Snakeroot",2
"White species",1
"Whitewater Fm",4
"whitish",1
"whitneyi",3
"wi",2
"Wild Flowers of Michigan",1
"wildcat variant",4
"Willamette Fm",72
"William A. Weber",1
"Willwood Fm",786
"windi",7
"winni",2
"winter form",1
"Wishbone",1
"with doubt",1
"with possible influence from nearby Agave parryi",1
"""with reservation""",2
"with some A. chrysantha influence",1
"Wonewoc Fm",1
"woodi",2
"Woods Hollow Sh",173
"Word Fm",6
"wr.",1
"Wrangelia squarrulosa",1
"wrighti",14
"wrightii",1
"wrightii Gray",1
"x",223
"x ?",2
"x A. chrysantha",2
"x A. delmateri",1
"x A. deserti",1
"x A. mckelveyana",1
"x A. parryi",1
"x Agave chrysantha",7
"x Agave delmateri",2
"x Agave mckelveyana",3
"x Agave parryi",2
"x Agave utahensis",1
"x Agave utahensis ssp. utahensis",1
"x Agave utahensis subsp. utahensis",1
"x Agave victoriae-reginae",1
"x Agave vilmoriniana",1
"x americana",1
"X aurantium",1
"x C. glaucodea or flaccosperma",1
"x C. lacustris",1
"x C. oregona guttata",1
"x C. rostrata",1
"x C. scoparia",1
"x C. versicolor",1
"x C. vesicaria",1
"x C. whipplei var. whipplei",1
"x caerulescens",1
"x cafer",1
"x christina",6
"X cristata",1
"x cumberlandense",1
"x Cylindropuntia arbuscula",1
"x Cylindropuntia echinocarpa",2
"x Cylindropuntia ganderi var. ganderi",2
"x Cylindropuntia leptocaulis",1
"x Cylindropuntia lindsayi",1
"x Cylindropuntia versicolor",1
"x E. divergens?",1
"X Equisetum litorale",1
"x Escobaria sneedii",2
"x flavo-virens",2
"x geolthlypis",10
"x harlani",1
"x harveyana",1
"x hybrid",1
"x L. astyanax",2
"x L. lorquini",4
"x lupus",1
"x luteus",1
"x macrovra",1
"x Opuntia stricta",1
"x oreganus",1
"x P. pseudoputus",1
"x parryi",1
"x Pinus echinata",1
"x Pinus serotina",1
"x Pinus taeda",1
"x piperi ?",1
"x Psidium brownianum",1
"x putus",2
"x riparia Engelm. var. ""saccharata""?",1
"x S. petiolaris",4
"x S. sericea",2
"x S. trista",1
"X Salvia mellifera Green --hybrid plant no. 2",1
"x speciosus",1
"x T. latifolia",2
"x tolmiei",5
"x vaseyi",1
"x Verbena menthaefolia",1
"x versicolor",1
"x vestita",1
"x virescens.",1
"x virginianus",1
"X;",280
"x? (hybrid)",1
"xami",4
"xanth. or trechi.",1
"xantho or trechis[?]",1
"xantho(?)",1
"xantho. complex",1
"xanthoides",14
"xanthomelas group",1
"xanthomelas or nigrescens",1
"xanthomelas type",2
"Xanthoparmelia cf. cumberlandia",1
"Xenosmilus",1
"Xenosmilus ?",1
"xerophytic form?",1
"Xyophorus",1
"Y",4
"Y. Wang",1
"Yasmin Rey",3
"Yellow",1
"""yellow""",1
"""yellow form""",1
"""yellow friend""",1
"""yellow volemus""",1
"""yellow-banded Formosa""",1
"""yellowstonensis""",1
"""yendoi""",8
"yessoensis",6
"young",7
"young specimen",1
"youngi",8
"Ypt. argus",3
"yukonensis",2
"zachaeina",2
"Zaczbowski",1
"Zanycteris",1
"Zapus",2
"Zarzkowski",1
"zelleri",8
"Zika, Peter",1
"zinziberatus complex",2
"zinziberatus gp.",1
"zinzibertatus (=ahsii)",1
"Ziphius",1
"Zodiolestes",1
"zoolina",1
"Zorritos Fm",1
"Zygorhiza",2
