"lifeStage","reps"
"JUVENILE 7, FEMALE 3, MALE 1",1
"JUVENILE 7, FEMALE 3, MALE 3",1
"JUVENILE 7, FEMALE 5, MALE 2",1
"JUVENILE 7, FEMALE 7, MALE 1",1
"JUVENILE 7, MALE 1",1
"juvenile; 7mo 11day",1
"juvenile (7 weeks)",1
"juvenile; 8 C wk",1
"juvenile; 8 day",1
"JUVENILE 8, FEMALE 10",1
"JUVENILE 8, FEMALE 10, MALE 20",1
"JUVENILE 8, FEMALE 10, MALE 5",1
"JUVENILE 8, FEMALE 19, MALE 12",1
"JUVENILE 8, FEMALE 44, MALE 11",1
"juvenile; 9 C mo",1
"juvenile; 9 day",1
"juvenile (9 days)",1
"JUVENILE 9, FEMALE 1",1
"JUVENILE 9, FEMALE 14, MALE 7",1
"JUVENILE 9, FEMALE 2, MALE 1",1
"JUVENILE 9, FEMALE 3",1
"JUVENILE 9, FEMALE 3, MALE 1",1
"JUVENILE 9, FEMALE 6",1
"JUVENILE 9, FEMALE 6, MALE 2",1
"JUVENILE 9, FEMALE 6, MALE 5",1
"JUVENILE 9, FEMALE 9",1
"JUVENILE 9, MALE 1",1
"juvenile; 9 mo ?",1
";; juvenile A-1",1
"; juvenile A-1;; juvenile A-1",1
"juvenile A-1; juvenile A-1",1
"juvenile A-1; juvenile A-2; juvenile A-4",1
"; juvenile A-1; juvenile A-4; juvenile A-5",1
"juvenile A-2; juvenile",1
"juvenile A-2; juvenile A-1; juvenile A-1",1
"juvenile A-2; juvenile A-3",1
";; juvenile A-4",1
"juvenile, adult",1
"JUVENILE,  ADULT",1
"JUVENILE. ADULT",1
"; Juvenile;; adult; adult",1
"juvenile; adult, pupa",1
"Juvenile and egg",1
"Juvenile and eggs",1
"juvenile and larva",1
"JUVENILE ATTENDED BY PARENTS",1
"juvenile by bill length and plum",1
"JUVENILE, BY PLUMAGE",1
"juvenile; c 18 day",1
"juvenile; C 1 yr",1
"juvenile; C 2 wk",1
"juvenile; chrysalis",1
"juvenile; chrysalis, larva",1
"juvenile; cysts",1
"juvenile;  different stages",1
"juvenile; egg",1
"Juvenile, egg",1
"Juvenile; egg shell",1
"JUVENILE FEMALES",1
"juvenile (fledgeling)",1
"Juvenile (fledgeling)",1
"juvenile - fledgling",1
"juvenile; (Fledgling?)",1
"Juvenile; fledgling",1
"juvenile (flegling)",1
"juvenile frog",1
"Juvenile (from teeth)",1
"juvenile hatchling",1
"Juvenile; hatchling",1
"juvenile; I",1
"juvenile; I;;",1
"; juvenile II",1
"; juvenile; II",1
"juvenile; II",1
"; Juvenile; II",1
"; juvenile; II; I",1
"juvenile III; juvenile I; juvenile II; juvenile II",1
"; juvenile; II; juvenile",1
"juvenile; II; juvenile",1
"juvenile; II;; juvenile",1
"juvenile II; juvenile II",1
"juvenile; II; juvenile;; juvenile",1
"juvenile; I;; juvenile",1
";; juvenile I; juvenile II",1
"juvenile I; juvenile II; juvenile I",1
"juvenile immature",1
"juvenile instar I",1
"; juvenile IV",1
"juvenile IV; II;; V;;",1
"juvenile;; juvenile;;",1
"juvenile; juvenile; copepodid V",1
"; juvenile;; juvenile; embryo",1
"juvenile; juvenile; I;;",1
"; juvenile; juvenile; II",1
"juvenile; juvenile II",1
"juvenile;; juvenile; I; II",1
"juvenile; juvenile;; juvenile",1
"juvenile; juvenile;;; juvenile",1
"Juvenile; Juvenile; Juvenile",1
"juvenile; juvenile; juvenile; juvenile;;;; juvenile;; juveni",1
"; juvenile; juvenile; ovigerous;;",1
"juvenile; juvenile; ovigerous;;",1
"juvenile; larvae; juvenile",1
"juvenile; larvae V",1
"juvenile; larva, nymph",1
"juvenile, lerss then 1 yr",1
"juvenile; LT 1 yr",1
"Juvenile Male, liver tissue take",1
"Juvenile Male, SVL 45 mm, tail 6",1
"; juvenile; manca",1
"JUVENILE, MORE OR LESS 16 days o",1
"Juvenile/neonate",1
";; juvenile; neuter",1
"juvenile; not fully ossified",1
"; juvenile; ovigerous;;",1
"juvenile; ovigerous;;",1
"; juvenile; ovigerous;; juvenile",1
"juvenile;; ovigerous; juvenile; juvenile",1
"juvenile; postlarvae",1
"juvenile pullus",1
"juvenile; pupal exuvium",1
"JUVENILES & ADULTS",1
"Juveniles and eggs",1
"juveniles and metamorphs",1
"juveniles hatched",1
"Juvenile; skull 35% to 40% ossif",1
"JUVENILE, SKULL NOT COMPLETELY P",1
"JUVENILE, SKULL PARTIALLY OSSIFI",1
"Juvenile, SVL 395 mm, tail 58 mm",1
"Juvenile, SVL 415 mm",1
"Juvenile, SVL 662 mm, Tail 239 m",1
"Juvenile, Tissue-liver sample",1
"Juvenile, Tissue- scale clip",1
"Juvenile, Tissue-scale clip",1
";; juvenile VI",1
"juvenile VI",1
"juvenile V; juvenile IV",1
"; juvenile V;; juvenile IV; juvenile V",1
";; juvenile V; juvenile V",1
"juvenile V; juvenile VI",1
"Juvenile with tissue",1
"juvenile, young adult",1
"juv (from specimen bag)",1
"juv. hanar och adulta honor",1
"juv. - heavy spotted",1
"juv, HY",1
"juv��nile de 43",1
"juv��nile Om23",1
"juv��nile Om26",1
"juv��nile, Om27",1
"Juv; Immature",1
"juvneiles",1
"Juv.; Nestling",1
"juv or imm",1
"juv (poss.)",1
"juv. - reddish-brown neck",1
"Juv.; Sk.N.O.",1
"Juv.;Skull N.Oss",1
"Juv.;Skull Unoss",1
"Juv.; Sk.Unoss.",1
"juv. That had just fledged",1
"juv. undetermined",1
"juvunil",1
"JX",1
"JZ",1
"King; Soldier; Worker; Termitophiles",1
"kitten.",1
"\Known\ 8 days",1
"Known to be 5 or 6 days, yet egg",1
"known to be started",1
"L:10&1/8in; EXT:17in; age by plu",1
"L:10.25in; EXT:16.75in; WCH:6in;",1
"L:10.25in; EXT:22&5/8in; WCH:7&1",1
"L:10.40in; EXT:16.90in; WCH:6.25",1
"L:10.50in; EXT:16in; WCH:5in; WC",1
"L:10.50in; EXT:17.25in; WCH:5.25",1
"L:10.50in; EXT:17.50in; WCH:6.50",1
"L:10.50in; EXT:17in; WCH:6in; TL",1
"L:10.50in; EXT:23in; WCH:8.75in;",1
"L:10&5/8in; EXT:23in; WCH:7.75in",1
"L:105; EXT:178.; age by plumage",1
"L:10.5in; EXT:17.25in; age by pl",1
"L:10.5in; EXT:17&5/8in; age by p",1
"L:10.5in; EXT:22&1/8in; WCH:7&1/",1
"L:10.75in; EXT:17in; TL:4in; age",1
"L:10in; EXT:16.25in; WCH:5.75in;",1
"L:10in; TL:3.75in; TS:1.5in; WCH",1
"L:10in; TL:4.75in; TS:1.75in; WC",1
"L:110 mm.; age by plumage",1
"L:110 mm; EXT:188 mm.; age by pl",1
"L:116; EXT:196.; age by plumage",1
"L:117; EXT:184.; age by plumage",1
"L:118mm; EXT:192mm.; age by plum",1
"L:118mm; WCH:67mm; TL:45mm; TS:1",1
"L:120 mm; EXT:195 mm.; age by pl",1
"L:120mm;WCH:65mm; TL:48mm; TS:15",1
"L:120; WCH:63; TL:46; TS:16mm.;",1
"L:122; EXT:186.; age by plumage",1
"L:122 mm; EXT:204 mm.; age by pl",1
"L:123 mm; EXT:203 mm.; age by pl",1
"L:124; EXT:182.; age by plumage",1
"L:124mm; EXT:218mm.; age by plum",1
"L:124; WCH:.67; TL:1.42; TS:.20;",1
"L:125; EXT:184mm.; age by plumag",1
"L:125mm; EXT:158mm; age by pluma",1
"L:126; EXT:169 mm.; age by pluma",1
"L:126mm; EXT:211mm.; age by plum",1
"L:127; EX:189mm.; age by plumage",1
"L:127mm; EXT:147mm.; age by plum",1
"L: 127mm  EXT: 192mm  WCH: 58mm",1
"L:131; EXT:189 mm.; age by pluma",1
"L:131; EXT:210; WCH:68mm.; age b",1
"L:132; EXT:206.; age by plumage",1
"L:13 &3/4\; EXT:22 &1/2\; WCH:6",1
"L:133mm; EXT:196mm.; age by plum",1
"L: 134mm  EXT: 208mm; age by plu",1
"L:134mm; EXT:220mm.; age by plum",1
"L:135; EXT:207mm.; age by plumag",1
"L:136; EXT:206; WCH:62.45; TL:52",1
"L:137; age by plumage",1
"L:137mm; EXT:204mm; WCH:61.05mm;",1
"L:137mm; EXT:206mm; WCH:62.95mm;",1
"L:138mm; EXT:202mm; WCH:60.90mm;",1
"L:138mm; EXT:205mm; TL:51.40mm;",1
"L: 138mm  EXT: 207mm  WCH: 63.4m",1
"L:139; EXT:181mm.; age by plumag",1
"L:139mm; EXT:211mm; WCH:65.70mm;",1
"L:139mm; EXT:216mm.; age by plum",1
"L:140mm; EXT:200mm; WCH:60.10mm;",1
"L:140mm; EXT:220mm.; age by plum",1
"L:140mm; EXT:225mm.; age by plum",1
"L:140mm; EXT:234mm.; age by plum",1
"L:140mm; TL:48mm; TS:14mm; WCH:1",1
"L:141; EXT:209; WCH:63; WFL:65;",1
"L:141; EXT:211 mm.; age by pluma",1
"L:141mm; EXT:204mm; WCH:59.70mm;",1
"L:141mm; EXT:230mm.; age by plum",1
"L:14.25in; EXT:26.5in; age by pl",1
"L:142; EXT:212.; age by plumage",1
"L:142mm; EXT:202mm; WCH:61.70mm;",1
"L:142mm; EXT:211mm.; age by plum",1
"L:142mm; EXT:220mm.; age by plum",1
"L:143; EXT:210; WCH:63.15; TL:56",1
"L: 143mm  EXT: 212mm  WCH: 66.75",1
"L:143mm; EXT:218mm; WCH:65.45mm;",1
"L: 143mm  EXT: 225mm  WCH: 66mm",1
"L:143mm; EXT:256mm.; age by plum",1
"L:144mm; EXT:227mm.; age by plum",1
"L:144mm; EXT:248mm.; age by plum",1
"L:14.50in; EXT:24in; WCH:6.50in;",1
"L:145; EXT:229mm.; age by plumag",1
"L:14.5in; WCH:8.25in; age by plu",1
"L:145mm; EXT:215mm; WCH:66.60mm;",1
"L: 145mm  WCH: 69mm  TL: 55mm  T",1
"L:145mm; WCH:77.5mm; EXT:256mm;",1
"L:145; WCH:85; TL:64; TS:13; BL:",1
"L:146; EXT:223.; age by plumage",1
"L:147.32mm; EXT:264.16mm; WCH:83",1
"L:14.85in; EXT:24.60in; ??:12in;",1
"L:148; EXT:227; WCH:67.5; age by",1
"L: 148mm  EXT: 213mm  WCH: 65.1m",1
"L:15.00in; WCH:7.00in; CUL:1.37(",1
"L:150; EXT:221.; age by plumage",1
"L:150mm; EXT:199mm.; age by plum",1
"L:150mm; EXT:248mm.; age by plum",1
"L:150mm; EXT:255mm.; age by plum",1
"L:151; EXT:215.; age by plumage",1
"L:151; EXT:236; TS:17.2; TL:59.3",1
"L:15.25in; EXT:29.5in; age by pl",1
"L:152mm; age by plumage",1
"L:153mm.; age by plumage",1
"L:154; EXT:218.; age by plumage",1
"L:154mm; age by plumage",1
"L:154mm; EXT:251mm.; age by plum",1
"L:155.; age by plumage",1
"L:155mm; EXT:188mm.; age by plum",1
"L:155mm; EXT:227mm; WCH:70.00mm;",1
"L:155mm; EXT:270mm; WCH:87.5mm.;",1
"L:156; EXT:240 mm.; age by pluma",1
"L:157mm; EXT:255mm.; age by plum",1
"L:158; EXT:235; WCH:71.6; Formul",1
"L:158mm; age by plumage",1
"L:158mm; EXT:302mm; age by pluma",1
"L:159mm; EXT:272mm; WCH:87mm; TL",1
"L:159mm; EXT:278mm; WCH:90mm.; a",1
"L:159mm; EXT:285mm; age by pluma",1
"L:15in; TL:3&1/8in; TS:1.5in; WC",1
"L:15in; TL:3in; TS:1&5/8in; WCH:",1
"L:160mm; EXT:258mm.; age by plum",1
"L:160mm; EXT:274mm; WCH:91mm; TL",1
"L:161; EXT:244.; age by plumage",1
"L:161mm; EXT:311mm; age by pluma",1
"L:162.56mm; EXT:288.29mm; WCH:81",1
"L:163; EXT:269.; age by plumage",1
"L:163mm; EXT:286mm; WCH:92.5mm.;",1
"L:164mm; EXT:282mm; WCH:91mm.; a",1
"L:165.10mm; EXT:284.48mm; WCH:90",1
"L:165; EXT:260.; age by plumage",1
"L:165mm; EXT:214mm.; age by plum",1
"L:165mm; EXT:290mm.; age by plum",1
"L:165mm; WCH:119mm; age by pluma",1
"L:166mm; EXT:278mm; WCH:90mm.; a",1
"L:166mm; EXT:278mm; WCH:92mm; TL",1
"L:166mm; EXT:291mm; WCH:94mm.; a",1
"L:166mm; EXT:302mm; age by pluma",1
"L:16.75in; EXT:29.50in; TL:2.60i",1
"L:167mm; TL:55mm; TS:24mm; WCH:1",1
"L:167mm; TL:75mm; WCH:96mm; EXT:",1
"L:168; EXT:256; age by plumage",1
"L:170mm; EXT:249mm; age by pluma",1
"L:170mm; WCH:88mm; EXT:280mm; ag",1
"L:171; EXT:291 mm.; age by pluma",1
"L:171mm; EXT:287mm; age by pluma",1
"L:171mm; EXT:298mm; age by pluma",1
"L:172mm; WCH:90mm; EXT:292mm; WC",1
"L:173mm; EXT:272mm; WCH:91mm; ag",1
"L:173mm; EXT:286mm.; age by plum",1
"L:173mm; EXT:286mm; age by pluma",1
"L:173mm; EXT:287mm.; age by plum",1
"L:174mm; EXT:250mm; age by pluma",1
"L:174mm; EXT:257mm.; age by plum",1
"L:175mm; age by plumage",1
"L:175mm; EXT:254mm; age by pluma",1
"L:175mm; WCH:95mm; TL:60mm; TS:2",1
"L:176; EXT:265.; age by plumage",1
"L:176mm; EXT:317mm; age by pluma",1
"L:178mm; EXT:242-mm; age by plum",1
"L:178mm; EXT:287mm; age by pluma",1
"L:178mm; EXT:301mm; age by pluma",1
"L:178mm; EXT:302mm; age by pluma",1
"L:179; EXT:274.; age by plumage",1
"L:179mm; age by plumage",1
"L:17xmm; EXT:244mm; age by pluma",1
"L:180mm; age by plumage",1
"L:180mm; EXT:296mm; age by pluma",1
"L:180mm; EXT:300mm; age by pluma",1
"L:180mm; EXT:304mm; age by pluma",1
"L:181; EXT:275.; age by plumage",1
"L:181; EXT:281.; age by plumage",1
"L:181mm; EXT:309mm; age by pluma",1
"L:182mm; EXT:305mm.; age by plum",1
"L:182mm; TL:48mm; TS:21mm; WCH:1",1
"L:183; EXT:277+/-; age by plumag",1
"L:183mm; EXT:210mm.; age by plum",1
"L:183mm; WCH:95mm; EXT:300mm; ag",1
"L:184+/-;EXT:274+/-; age by plum",1
"L:18.50in; EXT:29.00in; WCH:9.50",1
"L:18&5/8in; TL:3.5in; EXT:29in;",1
"L:185; EXT:272; age by plumage",1
"L:18.5in; TL:4.5in; TS:1.5in; WC",1
"L:185mm; EXT:314mm; age by pluma",1
"L:185mm; EXT:329mm; age by pluma",1
"L:185mm; TL:73mm; TS:80?mm (reme",1
"L:186; EXT:276.; age by plumage",1
"L:186mm; EXT:292mm; age by pluma",1
"L:187mm; TL:60mm; WCH:116mm; TS:",1
"L:188mm; EXT:290mm.; age by plum",1
"L:188; WCH:96; EXT:305mm.; age b",1
"L:189; EXT:331.; age by plumage",1
"L:189; WCH:104; WFL:106; CTO:20.",1
"L:190.0mm; EXT:383.0mm.; age by",1
"L:190mm; EXT:280mm; age by pluma",1
"L:190mm; EXT:328mm; age by pluma",1
"L:19&1/8in; TL:5.5in; TS:1&7/8in",1
"L:191; EXT:282.; age by plumage",1
"L:192.; age by plumage",1
"L:192mm; EXT:302mm.; age by plum",1
"L:192mm; EXT:335mm; age by pluma",1
"L:192mm; EXT:336mm; age by pluma",1
"L:194mm; EXT:332mm; age by pluma",1
"L:194mm; WCH:101mm; CUL:11.9mm;",1
"L:194; WCH:97; TS:22.5; TL:73.2",1
"L:195mm; EXT:355mm; WCH:17mm; TS",1
"L:195mm; TS:20.6mm; age by pluma",1
"L:196mm; EXT:316mm.; age by plum",1
"L:196mm; WCH:96mm; TS:22.2mm; CU",1
"L:19.75in; EXT:34.75in; TL:4.25i",1
"L:197; EXT:267.; age by plumage",1
"L:197mm; EXT:327mm; WCH:108mm; W",1
"L:197mm; EXT:334mm; age by pluma",1
"L:197mm; WCH:99mm; TS:21.2mm; CU",1
"L:198mm; EXT:288mm; age by pluma",1
"L:198mm; EXXT:346mm; WCH:110mm;",1
"L:198mm; WCH:103mm; CUL:11.7mm;",1
"L:198mm; WCH:104mm; CUL:12.4mm;",1
"L:198mm; WCH:99mm; CUL:12.3mm; T",1
"L:199mm; EXT:357mm; WCH:117mm; a",1
"L:199mm; WCH:100mm; CUL:11.3mm;",1
"L:199mm; WCH:102mm; CUL:11.5mm;",1
"L:200mm; EXT:355mm; WCH:114mm; a",1
"L:200mm; EXT:356mm; WCH:114mm; T",1
"L:200mm; WCH:101mm; CUL:11.9[?]m",1
"L:200mm; WCH:101mm; TS:21.7mm; C",1
"L:200mm; WCH:106mm; TS:22.8mm; C",1
"L:200mm; WCH:114.5mm; EXT:352mm;",1
"L:200mm; WCH:98mm; CUL:11.6mm; T",1
"L:201mm; WCH:103mm; CUL:12.1mm;",1
"L:201mm; WCH:104mm; TS:21.4mm; C",1
"L:201mm; WCH:112mm; EXT:455mm; a",1
"L:201mm; WCH:98mm; CUL:12.4mm; T",1
"L:202mm; WCH:115mm; EXT:358mm; a",1
"L:202mm; WCH:126mm; CUL:28mm; TS",1
"L:203mm; EXT:325mm; age by pluma",1
"L:203mm; EXT:355mm; WCH:115mm; a",1
"L:203mm; EXT:367mm; WCH:117mm; a",1
"L:203mm; WC:102mm; CUL:11.7mm; T",1
"L:203mm; WCH:101mm; CUL:11.7mm;",1
"L:203mm; WCH:103mm; TS:20.5mm; C",1
"L:203mm; WCH:104mm; TS:22.2mm; B",1
"L:204mm; EXT:291mm; age by pluma",1
"L:204mm; WCH:104mm; CUL:12.2mm;",1
"L:204; WCH:103; TS:24.3; TL:78.4",1
"L:204; WCH:112.5; TL:75.5 mm.; a",1
"L:205mm; EXT:322mm; WCH:110mm; B",1
"L:205mm; WCH:101mm; TS:22.7mm; a",1
"L:205mm; WCH:104mm; CUL:12.2mm;",1
"L:205mm; WCH:106mm; CU:12.1mm; T",1
"L:205mm; WCH:109mm; TS-m:24.8mm;",1
"L:205mm; WCH:110mm; CUL:13.0mm;",1
"L:205mm; WCH:111mm; TS-m:26.1mm;",1
"L:206mm; WCH:103mm; CUL:12.1mm;",1
"L:206mm; WCH:105mm; TS:21.9mm; C",1
"L:206mm; WCH:106mm; CUL:11.5mm;",1
"L:206mm; WCH:117mm; age by pluma",1
"L:206mm; WCH:125mm; CUL:26.0mm;",1
"L:206mm; WCH:99mm; CUL:12.0mm; T",1
"L:206mm; WCH:99mm; CUL:12.2mm; T",1
"L:207mm; WCH:102mm; TS:23.1mm; C",1
"L:208mm; TS:22.2mm; WCH:104mm; C",1
"L:208mm; WCH:102mm; TS:22.4mm; C",1
"L:208mm; WCH;127mm; CUL:21mm; TS",1
"L:209mm; WCH:100mm; TS:11.9mm; C",1
"L:20in; TL:7.5in; TS:3.5in; EXT:",1
"L:210; EXT:337.; age by plumage",1
"L:210; EXT:350.; age by plumage",1
"L:210mm; EXT:325mm; age by pluma",1
"L:210mm; TL:52mm; TS:43mm; WCH:1",1
"L:210mm; WCH:101mm; TS:21.4mm; C",1
"L:210mm; WCH:108mm; CUL:13.0mm;",1
"L:210mm; WCH:109mm; TS:22.6mm; B",1
"L:210mm; WCH:122mm; TL:64mm; age",1
"L:211mm; EXT:317mm; WCH:97mm; WF",1
"L:211mm; WCH:105mm; TS:23.7mm; C",1
"L:21.25in; TL:5in; TS:1&7/8in; W",1
"L:212mm; TL:54mm; TS:43mm; WCH:1",1
"L:212mm; WCH:102mm; TS:22.7mm; C",1
"L:212mm; WCH:105mm; CUL:13.1mm;",1
"L:212mm; WCH:112mm; TS:24.3mm; C",1
"L:213mm; EXT:351mm; age by pluma",1
"L:214mm; EXT:324mm; age by pluma",1
"L:215mm; EXT:370mm; age by pluma",1
"L:215mm; WCH:108mm; CUL:12.7mm;",1
"L:215mm; WCH:109mm; EXT:335mm; a",1
"L:216mm; EXT:335mm; WCH:106mm; B",1
"L:216mm; WCH:107mm; CUL:12.8mm;",1
"L:216mm; WCH:107mm; TS:22.5mm; C",1
"L:216mm; WCH:108mm; TS:22.3mm; C",1
"L:216mm; WCH:132mm; age by pluma",1
"L:218mm; EXT:316mm.; age by plum",1
"L:218mm; EXT:335mm; WCH:107mm; B",1
"L:218mm; WCH:131mm; TS:22mm; age",1
"L:219mm; EXT:388mm; WCH:126mm; T",1
"L:219mm; EXT:427mm; age by pluma",1
"L:219mm; WCH:105mm; CUL:11.9mm;",1
"L:219mm; WCH:110mm; CUL:12.3mm;",1
"L:219mm; WCH:118mm; TS:29mm; TS:",1
"L:21in; EXT:31in; age by plumage",1
"L:21in; EXT:33in; age by plumage",1
"L:21in; TL:5in; WCH:10&3/8in; TS",1
"L:220mm; TS:28mm; TL:66mm; WCH:1",1
"L:221mm; EXT:335mm.; age by plum",1
"L: 222mm  EXT: 340mm  WCH: 107mm",1
"L:222mm; EXT:342mm; WCH:103mm; B",1
"L:223mm; EXT:332mm; WCH:109mm; B",1
"L:225.3mm; age by plumage",1
"L:225mm; EXT:337mm.; age by plum",1
"L:225mm; EXT:435mm; age by pluma",1
"L:225mm; EXT:446mm; age by pluma",1
"L:225mm; EXT:521mm.; age by plum",1
"L:225mm; WCH:130mm; CUL:23mm; TS",1
"L:226mm; EXT:340mm; age by pluma",1
"L:227mm; EXT:409mm; age by pluma",1
"L:227mm; EXT:439mm; age by pluma",1
"L:228mm; age by plumage",1
"L:228mm; EXT:359mm; WCH:106mm; a",1
"L:23.0cm; EXT:35.9cm; WCH:12.5cm",1
"L:230mm; EXT:356mm; WCH:118mm.;",1
"L:230mm; EXT:540mm.; age by plum",1
"L:230mm; EXXT:402mm; age by plum",1
"L:232mm; EXT:439mm; age by pluma",1
"L:23 &3/8\; EXT:14 &1/4\.; age b",1
"L:233; EXT:375.; age by plumage",1
"L:233mm; EXT:384mm; WCH:127mm; B",1
"L:234; WG:112; TL:45; TS:43 mm.;",1
"L:235mm; EXT:394mm; WCH:127mm; T",1
"L:236mm; EXT:370mm; WCH:110mm; a",1
"L:237.5mm; WCH:116mm; EXT:388mm;",1
"L:237mm; EXT:408mm; age by pluma",1
"L:238mm; WCH:153mm; CUL:21mm; TS",1
"L:239mm; EXT:382mm; WCH:119mm; a",1
"L:239mm; EXT:393mm; WCH:126mm; T",1
"L:240mm; age by plumage",1
"L:240mm; EXT:495mm; age by pluma",1
"L:240mm; EXT:558mm; age by pluma",1
"L:24 &1/8\; EXT:13 &1/4\.; age b",1
"L:241; EXT:381; WCH:119; TL:93 m",1
"L:242mm; TS:34mm; TL:96mm; age b",1
"L:243mm; TL:102mm; TS:31mm; WCH:",1
"L:243mm; TL:70mm; TS:48mm; WCH:1",1
"L:243mm; WCH:114mm; EXT:390mm; a",1
"L:245; EXT:350.; age by plumage",1
"L:245mm; EXT:370mm; age by pluma",1
"L:245mm; EXT:403mm; WCH:118mm; a",1
"L:245mm; EXT:404mm; age by pluma",1
"L:245mm; EXT:409mm; WCH:123mm; a",1
"L:245mm; EXTT:354mm.; age by plu",1
"L:247; EXT:361.; age by plumage",1
"L:247mm; WCH:117mm; EXT:390mm; a",1
"L:248mm; EXT:380mm; age by pluma",1
"L:24cm; EXT:40.4cm; age by pluma",1
"L:250.; age by plumage",1
"L:250mm; age by plumage",1
"L:250mm.; age by plumage",1
"L:250mm; EXT:380mm; age by pluma",1
"L:250mm; EXT:391mm; WCH:118mm; a",1
"L:250mm; EXT:400mm; age by pluma",1
"L:250mm; EXT:417mm; WCH:134mm; T",1
"L:251mm; EXT:400mm; WCH:119.5mm;",1
"L:252mm; EXT:398mm; WCH:118mm; a",1
"L:252mm; EXT:580mm; age by pluma",1
"L:253; EXT:350; age by plumage",1
"L:253mm; EXT:390mm; age by pluma",1
"L:253mm; TL:111mm; WCH:170mm; TS",1
"L:255mm; age by plumage",1
"L:255mm; EXT:548mm; age by pluma",1
"L:256mm; EXT:415mm; age by pluma",1
"L:256mm; EXT:415mm; WCH:133mm; a",1
"L:256mm; EXT:570mm; age by pluma",1
"L:257mm; EXT:422mm; WCH:135mm; a",1
"L:257mm; EXT:424mm; age by pluma",1
"L:257mm; EXT:425mm; age by pluma",1
"L:258mm; EXT:360mm.; age by plum",1
"L:259mm; age by plumage",1
"L:259mm; EXT:422mm; WCH:137mm; a",1
"L:260; EXT:355; age by plumage",1
"L:260mm; EXT:410mm; age by pluma",1
"L:261mm; age by plumage",1
"L:262mm; EXT:447mm; age by pluma",1
"L:264mm; EXT:427mm; WCH:135mm; T",1
"L:264mm; EXT:438mm; age by pluma",1
"L:264mm; EXT:440mm; age by pluma",1
"L:264mm; WCH:142mm; EXT:448mm; a",1
"L:266mm.; age by plumage",1
"L:266mm; EXT:456mm; WCH:143mm; T",1
"L:266mm; WCH:188mm; EXT:570mm; a",1
"L:271mm; EXT:545mm; age by pluma",1
"L:272mm; EXT:450mm; age by pluma",1
"L:274mm; EXT:458mm; WCH:143mm; T",1
"L:275mm; age by plumage",1
"L:277mm; EXT:580mm; age by pluma",1
"L:279; EXT:349 mm.; age by pluma",1
"L:285mm; EXT:356mm.; age by plum",1
"L:287mm; TS:40mm; TL:62mm; WCH:1",1
"L:292.1mm; WCH:146.05mm; BL:66.5",1
"L:302mm; WCH:136mm; EXT:484mm; a",1
"L:305mm; EXT:429mm; WCH:145mm; T",1
"L:310mm; WCH:163mm; EXT:522mm; a",1
"L:317mm; TL:75mm; BF:3x19mm; age",1
"L:320mm; EXT:433mm; age by pluma",1
"L:326mm; EXT:515mm.; age by plum",1
"L:328mm; EXT:500mm.; age by plum",1
"L:340mm; EXT:464mm.; age by plum",1
"L:368mm; EXT:550mm +/-.; age by",1
"L:3&7/8in; EXT:6.25in; WCH:2&5/1",1
"L:3&7/8in; EXT:7in; WCH:2&5/8in;",1
"L:380mm; EXT:680mm+or-; age by p",1
"L:383mm; EXT:663mm; age by pluma",1
"L:399mm; WCH:189mm; EXT:640mm; a",1
"L:4.10\; EXT:7.80\.; age by plum",1
"L:4.20in; EXT:6.50in; WCH:2in; T",1
"L:4.25in; EXT:7in; TL:1&9/16in;",1
"L:4&3/8; EXT:12&7/8; WCH:3&7/8;",1
"L:4&3/8in; EXT:6.75in; WCH:2.75i",1
"L:470mm; WCH:224mm; TL:113mm; ag",1
"L:4.75in; age by plumage",1
"L:475mm; WCH:230mm; TL:118mm; ag",1
"L:4 &7/8\; EXT:6 &3/4\.; age by",1
"L:4&7/8\; EXT:7&1/2\; WCH:2&5/16",1
"L:4&7/8; EXT:7&7/8; WCH:62.6 mm.",1
"L:4.84\; EXT:7.54\.; age by plum",1
"L:490mm; TL:30mm; TS:70mm; WCH:1",1
"L:4in; EXT:6&7/8in; WCH:2.25in;",1
"L:5.00; EXT:7.12; WCH:2.12; TL:2",1
"L:5 &10/16\; EXT:9 &1/2\; WCH:3",1
"L:51 &1/2\; TL:9\; EXT:7 &1/2'.;",1
"L:5&1/4; EXT:8&1/2; WCH:2&3/4; T",1
"L:5&1/4; WCH:2&3/16; TL:2; EXT:8",1
"L:5&1/8\; EXT:7&3/4\.; age by pl",1
"L:5 &1/8\; EXT:7\.; age by pluma",1
"L:5.20; WCH:2.15; TL:2.15; TS:.7",1
"L:5.25; EXT:8.30.; age by plumag",1
"L:5 &3/4\; EXT:10 &1/8\.; age by",1
"L:5&3/8\; EXT:8&1/2\.; age by pl",1
"L:5&3/8; EXT:8&1/2; WCH:2&11/16;",1
"L:5&3/8; EXT:8&3/8.; age by plum",1
"L:5.40; EXT:9.00; WCH:2.75; TL:2",1
"L:5.62; EXT:8.25; TL:75; WCH:3.3",1
"L:565mm; TS:105mm; TL:220mm; WCH",1
"L:5&7/16; EXT:7&3/4; WCH:2&3/8;",1
"L:5.75\; CUL:0.63\.; age by plum",1
"L:5&7/8in; EXT:13.25in; WCH:5.5i",1
"L:57in; WCH:21in; age by plumage",1
"L:5.8\; EXT:10.52\.; age by plum",1
"L:6 &1/2\; EXT:10 &3/4\.; age by",1
