lifestage,reps
begun well,1
"1 fresh, 2 showing blood, 1 1/4",1
Just begun in all,1
"3/4+, Add-out of nest, probably",1
"Addlded, 1/3 incubated",1
"FLEDGLING; BURSA 10 X 4 MM, SKUL",1
adv 1/3,1
ASY; BURSA NOT FOUND; SKULL 100%,1
All very soft and already broken,1
Dead/ Abandoned,1
Fresh- nest abandoned,1
Abandoned egg,1
all badly,1
"#1 & #2: Large embryo, #3: Small",1
Commenced 1 day,1
Egg #0604,1
Sex.,1
"slight, but irregular",1
"about 1/3 in two, slight in one,",1
Large embryo- contained also you,1
fresh - 1/3,1
eggs warm,1
Light incubation,1
unknown sex. Range Status,1
The eyes of the chick were forme,1
"3 eggs fresh, 1 begun",1
Data not recorder,1
fresh (yolk strong lemon color),1
HY; BURSA 5 X 3 MM; SKULL 75% OS,1
well advanced in 2 - others addl,1
Fair Sized Embryos,1
"BURSA FLESHY, 6 X 3 MM;",1
1 young fledged,1
4 faint trace of blood; 1 pronou,1
Three-Fourths Incubated,1
Two Fresh; 3 Begun,1
Well Formed Embryos,1
Two fresh; two started,1
"1small,2fresh,3small,4runt W Yol",1
See card- nest predated,1
Fresh- deserted,1
#1: 1.640g (medium); #2: 1.617g,1
All One-fourth Incubated,1
2 UNKNOWN AGE ML,1
~12 days,1
"1 showing, others fresh",1
three-fouths,1
fresh: 1..showing blood: 1,1
Fresh to commenced,1
S. oss. ??,1
"showing blood, small ebryo",1
Range Status,1
infertile to advanced,1
Advanced - feathers,1
2-small embryos; 1- large embryo,1
2? UNKNOWN AGE,1
Larhe embryos. Nearly hatched.,1
quite bloody,1
fresh to just turned,1
showing blood (2) small embyro (,1
"1) infertile, 2&3) medium embryo",1
Not collected,1
Rotten large embryos,1
Bloodshow.,1
2 med. Embryos,1
"1 infertile, other pipping",1
would have to make,1
Egg presumably from 1988 or earl,1
(2-3 weeks incubation) Abandoned,1
BURSA FLESHY 16 X 6 MM;,1
"cowbird addled, host infertile",1
Medium and large embryos,1
No yolk--egg was already dented.,1
Adult HY,1
N/R,1
Skull 10% oss,1
26 gr. (fresh),1
1/3 To Advanced,1
60% pneumatized,1
incub. Well begun,1
Advanced about 7 days,1
3 days (very slight),1
About one half way,1
BURSA NOT FOUND; SKULL 10% OSS/,1
"2: small embryos, 1: infertile",1
fresh. Nearly.,1
Fresh but commenced,1
Egg not fertilzed,1
Fresh commenced,1
"fresh, just showing blood",1
"Slight, 1 host infertile",1
"ID# 03 ROTC 1,1",1
"""Embryos """"with down""""""",1
"far advance, feathers",1
3 or 4 days.,1
AHY ( After hatching year),1
"3 large embryos (eggs saved), 1",1
Fresh (probably deserted by 15 V,1
Sire/Dam C4E1,1
Advanced and addled,1
Slight blood embryo,1
"One Not Incubated, One X 1/4",1
"FIRST-CYCLE, BURSA 6 X 3 MM",1
"1 fresh, 2 begun",1
"1 infertile, 2 young with tufts",1
"4 fresh, 1 runt",1
them and sex them,1
BURSA 5 X 7 MM;,1
fresh or slightly incubated,1
1/3 done.,1
which is,1
advanced (small legs formed),1
So you find,1
"robin fresh, 3 crested just star",1
4-4-4,1
Hard embryos-over 1/2 incubated,1
composition,1
16 to 18 days,1
begun 3 or 4 days,1
"Irregular, but slight",1
"1 egg, 1 young fledged",1
Preceptible,1
about half incubated,1
One thired,1
Fresh and small embryos.,1
they are,1
medium embryo; cowbird fresh,1
about 1-4-,1
"4 fresh, 5 addled",1
PG,1
Sligfht,1
"Begun, first stages",1
Same,1
2 highly incubated; 1 infertile,1
Unknown: egg cracked open and dr,1
blood & matter,1
"2 fresh, 3 trace of blood",1
"Eggs #3,4 hatched in captivity,",1
"Addled, No Apparent Development",1
Slight to well under way,1
16 day old chicks,1
"Infertile, 20 Days, Completely D",1
Well developed but soft embryos,1
n/a.,1
advanced in 5 eggs,1
About 1/2 to 2/3,1
Begun; some more advanced than o,1
BURSA 25 X 11 MM;,1
commenced to 1/2 incubated,1
far advanced in all,1
1/2 formed embryo,1
egg addled,1
advancded,1
"Addled, in nest with young",1
"2 advanced, 2 infertile",1
m stages (many?),1
of exploration,1
"Nest Only, Not Used",1
almost advanced,1
Started or well started,1
with,1
far advanced in one and about ha,1
"fresh, although Towhee on test 2",1
Well along.  1 egg infertile,1
con sangre,1
"very slight, slight",1
Young fledged 7/27 & 7/29 1987,1
At least 50 days,1
Incubation 5 days,1
Six days advanced,1
Slight/small embryos,1
exploring,1
"4 host normal eggs, large embryo",1
fresh and bloody,1
"1: addled in large egg, 5: heavy",1
seemingly infertile,1
left over 3 days,1
fresh + v.s.,1
2 of 5 eggs laid in captivity,1
showing in 1,1
"Some fresh, others strong",1
nearly over,1
AHY; SKULL 100% OSS.; NO BURSA,1
Few days to one half,1
uncertain & hatched,1
broken in late incubation,1
See data cards,1
Chick pipping (large blowhole),1
"2 sm. Embryos, 1 sl. Bloody",1
1 fresh; 1 two days,1
BURSA 6 X 8 MM; SKULL 80% OSS.,1
BURSA 18 X 17  MM,1
1/4 time,1
"Addled from 2014 season, broken",1
0.5 mm embryo,1
Abandoned- egg was totally undev,1
Adult on egg,1
5383 moderate; 5484 advanced,1
Sleight,1
hornot,1
10 j.,1
Small bird formed,1
Absolute fresh,1
"b= small embryo, c= small embryo",1
"a= large embryo, yolk sac, eye d",1
Embryos - one half,1
"Fresh, incomplete",1
"smashed, small embryo",1
-3,1
4-5 j,1
8 j,1
"2 broken, 1 fresh",1
17 Rotten 1 Very Large Embryo,1
"""slightly """"boiled""",1
adult (year bird? See tag),1
Skull fully Pneumatized,1
adjult,1
Skull not completely ossified.,1
Skull 100% pssofoed,1
"2 whole eggs, no chicks",1
frehs to 1/2,1
none evident,1
ac/u,1
2 egg much incubated; 1 egg addl,1
Fresh (bird sitting),1
"1-7 fresh, 8 small embryo, 9 lar",1
"2 fresh, 5 showing blood",1
Two Day(s),1
Fresh. 1 showing signs of addlin,1
"3 small embryo, 1 addled",1
20 Days,1
"started, slight",1
began - slight,1
2 slight/unfertile,1
medium-sized embryo in both eggs,1
3 days on 3rd egg,1
Started in some eggs,1
just noticeable,1
"BURSA CA 10 X 13 MM WIDE, CA 3 M",1
Considerable(variable),1
Suggestion,1
Imm. (?),1
Vbl from fresh to considerable,1
2/3 Set,1
Variable to trace of embryos,1
"1 fresh, 2 small embryo, 3 showi",1
not advanced,1
Started to adv.,1
"4: Embryos formed, 1: fresh",1
all two thirds,1
Commenced (1/3),1
"Fresh, nest flooded, eggs sunbak",1
Advanced-pipping,1
5 Fresh; 4 One-third; Rail's Fre,1
Slight to one third,1
Slight to six days,1
"Fresh to advanced, 2 infertile",1
"Well begun, 2 infertile",1
"Infertile, one ready to hatch",1
"Three embryos complete, one part",1
"2 host slight, 2 host and cowbir",1
one-half incubated and wet,1
Barley commenced,1
"""One young """"pipped""""""",1
far adcanced,1
"? Nest fell from a tree, probabl",1
JUVENILE ; BURSA 30 X 10 MM;,1
both 1/3 incubated,1
Fresh; 1432 slight,1
13 to 14 days,1
"Jar #23; fragments, infertile",1
"1 fresh, 1 well begun",1
fresh additional data on card,1
"Egg 1,3,4: showing blood, Egg 2,",1
One forth,1
over 3 da.,1
1/2 hatched & spoilt- several yo,1
Fresh and comm.,1
about 15%,1
10 or more days,1
8 far advanced; 4 fresh,1
fresh & started,1
1306-07 fresh; 1308 very slight,1
1351-52 Fresh; 1353 slight,1
addled to advanced-viable,1
Fresh - one runt egg,1
2179-80 fresh,1
2848 slight,1
2415 slight; 2416 moderate,1
1381 fresh; 1382 slight-- yolk l,1
4451 no development,1
4590 slight-detached; 4591 fresh,1
"fresh, 2 begun",1
1904 fresh,1
SY; BURSA 6 X 7 MM,1
3086 slight,1
2638-39 advanced-feathered,1
Depredated.,1
"583, 585 moderate; 584 addled",1
Lot of 21 larvae,1
11 juvenile,1
trace in Parus major,1
v.h. wic (see card),1
Egg #1:Fresh; #6:Slight Trace of,1
222 adult,1
fresh to very slight trace,1
Feathered embryo (caustic),1
52 unknown,1
Fresh-begun,1
174 unknown,1
303 adult,1
719 adult,1
mort-né?,1
34 juvenile,1
1 yr  2 mo.,1
4643 moderate; 4635 slight-dead?,1
"Larvae, lot of 7",1
"Female, 2 ova 6mm no shell",1
28.3mm,1
Amplexing with UAZ50272,1
Female of pair,1
2 yr old,1
"Female, eggs N=8",1
HY (NO BLACK IN FACE); BURSA 3 X,1
"Male ?, testes 3mm???",1
"Female, 6 eggs",1
"Adult, 64 cm total length",1
Lot of 6 larvae,1
"Liver tissue Taken, Adult",1
"Female, scale tissue taken",1
44.4 mm,1
2615-2616 moderate,1
< 31 hours,1
Broken and abandoned; retrieved,1
Young Fledged,1
from fresh to feathers in one,1
"addled, advanced",1
"2 eggs 1/4 advanced, 2 eggs 1/3",1
fresh - addled,1
"fresh June 20, the day before de",1
Very far along,1
4069 advanced; 4070 near hatchin,1
left over 2 days,1
4078 no development; 4079 modera,1
2420 moderate; 2411 no dev. Smel,1
2418 advanced; 2419 moderate; 24,1
2856 slight,1
"Male, Tissue-scale clip",1
18 young-of-the-year,1
Fresh (see remarks) - bird not y,1
One-half advanced,1
Fresh to badly,1
profession,1
slight to feathered,1
Possibly incubation had not comm,1
864 adult,1
Incubation just begun,1
HT  18,1
"1 showing blood, 1 small, 2 larg",1
4611-12; 4614 slight; 4613 moder,1
HY; BURSA NOT FOUND; SKULL 20% O,1
375 adult,1
rotten; 1 hardset,1
Ad SFO/breeding,1
Sub-adult; skull not completely,1
Skull window,1
"Adult, skull fully ossifed.",1
Fresh to 10%,1
just started.,1
checkmark (see card),1
3 large embryos; abandoned,1
4809 moderate,1
Fresh (curdled) + Rotten,1
1/4 over,1
in nest with young,1
approximately 7 days,1
6/7d,1
Almost 5 days,1
<1yr,1
Slight to moderate embryos,1
zero,1
1 - Wayne C. Starnes,1
"fresh, 1 addled",1
1/4 com,1
Two of the eggs incubation advan,1
All eggs with 1/2 grown embryos,1
Embryos advanced,1
Decomposing small embryo,1
"1 fresh, 2 far advanced",1
Fresh - 1/64,1
"Variable, trace and very slight",1
Not recorded (see card),1
ad SNQFO,1
nat,1
10 months; &,1
N.P.,1
"Adult, Tail tissue taken",1
"Adult Female, 521g, SVL 1120 mm,",1
HY; BURSA 17 X 10 MM,1
"Juvenile, SVL 662 mm, Tail 239 m",1
45 day embryo,1
"8 years, 18 days",1
"3 years, 5 months",1
21 years 7 months,1
6  years  8 months,1
sub-adult (17 days),1
"12 years, 2 months",1
4 mos,1
less than 3 weeks,1
2 to 3 years old,1
Advanced very slight,1
"7 years, 10 months +/- 1 year",1
19.5 years old,1
sy by plumage,1
as immature.,1
"SNFO, imm",1
Skull layer,1
ca 10 years.,1
15 year,1
6 years 3 months,1
BURSA 9 MM,1
12 months donated April 1998,1
adult; 10 years,1
SNFO 1 st winter,1
Nestling (embryo),1
"BURSA 10 X 8 MM; SKULL 0% OSS,",1
BURSA 8 X 5 MM; SKULL 75% OSS.,1
IMMATURE ; SKULL  10% OSS,1
JUVENILE ; SKULL 5 % OSS; BURSA,1
IMMATURE ; SKULL 50 % OSS; BURSA,1
SKULL 5% OSS; BURSA 7 X 4 MM;,1
[Im. if M],1
SKULL CA 50% OSS; BURSA 5 X 3 MM,1
SKULL 100% OSS; BURSA 5 X 2 MM;,1
SKULL > 75 % OSS; BURSA NOT FOUN,1
HY; NO BURSA; SKULL 75% OSS.,1
SKULL 0% OSS; BURSA 4 X 3 MM;,1
SKULL 5 % OSS; BURSA 3 X 3 MM;,1
SKULL 100 OSS; NO BURSA,1
BURSA 3 X 2 MM; SKULL 80% OSS.,1
BURSA 17 X 9 MM; SKULL 25% OSS.,1
small embryos (three eggs on Jun,1
BURSA 2 X 4 MM,1
"BURSA FLESHY, 2 X 2 MM; SKULL 10",1
BURSA 5 X 5 MM [?-AWK],1
HY; BURSA 3 X 2.5 MM; SKULL 10%,1
SUBADULT PLUMAGE (AS IN UF46230),1
"JUVENILE ; BURSA 2 X 2.5 MM, FLE",1
"JUVENILE ; BURSA THIN, 15 X 13 M",1
IMMATURE ; SKULL 25% OSS; NO BUR,1
NO BUERSA; SKULL 5% OSS.,1
"commenced, slightly",1
SKULL 90% OSS.; BURSA NOT FOUND,1
SKULL 1% OSS.; NO BURSA,1
BURSA 2  X 1 MM,1
SKULL 25% OSS; BURSA 10 X 6 MM;,1
"IMMATURE ; BURSA FLESHY, 9 X 5 M",1
"BURSA 4 MM LONG, 4 MM WIDE @ BAS",1
Adorable (see card),1
BURSA 9 X 8 MM; SKULL 100% OSS.,1
BURSA 16 X 5 MM; SKULL 100% OSS.,1
FLEDGLING; BURSA 9 X 8 MM,1
HY; BURSA 5 X 2 MM; SKUILL 95% O,1
HY; BURSA 19 X 8 MM,1
16 days incub.,1
"HY; BURSA 5 X 2 MM, SKULL 40% OS",1
BURSA 8 X 5 MM [INCORRECT- AWK],1
HY; BURSA 15 X 8 MM,1
BURSA 7 X 5 MM (CHECKED  BY AWK),1
four to five days,1
HY; BURSA 14 X 5 MM,1
20 days post laying,1
BURSA 2 X 2 MM; SKULL 20% OSS.,1
SKULL 50% OSS.; BURSA 2 X 1 MM,1
AHY; NO BURSA; SKULL 100% OSS,1
BURSA 22 X 11 MM,1
HY; BURSA 3 X 1 MM; SKULL 25 % O,1
JUV; BURSA 7 X 5 MM; SKULL 0% OS,1
slightly decomposed,1
SKULL 85% OSS,1
HY; BURSA 7 X 7 MM; SKULL 10% OS,1
[a[illeg]],1
DEFINITIVE PLUMAGE; SEEMINGLY TR,1
FLEDGLING; BURSA 7 X 4 MM; SKULL,1
HY; BURSA 23 X 9 MM,1
slight to 3 or 4 days,1
HY; BURSA 3 X 3  MM; SKULL 25 %,1
NO BURSA; SKULL 20% OSS.[?],1
1-2 day,1
6 oeufs embryon,1
slight to no development/smelly,1
"936 addled, no development; 937",1
1oeuf embryonné,1
2664 infertile-no development.,1
advnaced-dark feathers,1
Eggs: Small Embryos,1
30 têtards,1
"3, inc - 1 fresh",1
Fresh eggs (1 broke at removal),1
juv [abt 4 weeks old],1
Moulting,1
31 days old.,1
and Sex by plumage,1
2-3 [days],1
oeuf sphérique,1
[sure im.],1
gangues d'oeufs,1
"têtards, imago",1
7.5 YRS.,1
228 WEEKS,1
44,1
gangues oeufs,1
surely begun,1
ein wienig geboultn,1
Yellow-billed Cuckoo highly incu,1
4 or 5 days (nearly equal in all,1
1875-77 fresh,1
"3-faint trace of blood, 2-strict",1
7 jours,1
SKULL CA 50% PNEUM,1
3-4 YR,1
SKULL 90% OSS.; NO BURSA,1
JUV PLUMAGE; BURSA 7 X 5 MM; SKU,1
BURSA 2 X 2 MM; SKULL 25% OSS.,1
NO BURSA; SKULL 40% OSS.,1
BURSA 10.5 X 8.5 MM,1
DEF. ADULT MALE PLUMAGE; NO BUR,1
HY; BURSA 6 X 4 MM; SKULL 5% OSS,1
HY; BURSA 5 X 2 MM; SKULL 35% OS,1
HY; BURSA 5 X 2 MM; SKULL 100% O,1
BURSA 6 X 4 MM; SKULL 90% OSS.,1
HY; SKULL 5% OSS.,1
8-10 months,1
1.5  T03N R12W Sec4,1
6.5  T31N R18W Sec9,1
7 YRS.,1
PROBABLY SY; BURSA NOT FOUND; SK,1
"subadulte, QE",1
set completed June 12,1
hatch year plumage,1
Second Year,1
73 WEEKS. COLOR VARIANTS,1
held same number 2 days ago,1
pt. inc.,1
3316 fresh. Others unknown.,1
bdg.,1
Just began.,1
Blood embryo,1
positive - advanced,1
fldg.,1
1 egg missing,1
SKULL 100% PNEUMATIZED; NO BURSA,1
BURSA 16 X 9 MM,1
HATCHED 1993 OR BEFORE,1
HATCHED 2 JULY 2004,1
BURSA 3 X3 MM,1
"2 small embryos, 2 with blood, 2",1
HY; SKULL 5% OSS; BURSA  6 X 3 M,1
BURSA 3 X 1 MM; SKULL 25% OSS.,1
est,1
"BURSA 6 MM DIAM, 5 MM LONG, SKUL",1
BURSA 11 X 10 MM; SKULL 75% OSS,1
"NO BURSA; SKULL100% OSS,",1
ADULT BASIC PLUMAGE; NO BURSA,1
"BURSA 8 MM WIDE, 3 MM LONG; SKUL",1
"1/3, infertile",1
FLEDGLING; BURSA 6 X 6 M,1
"CAPTIVE BORN 12 AUGUST 2005, MIM",1
"HY; BURSA 3 X 3 MM, SKULL 25% OS",1
BURSA 20 X 9 MM,1
3 & 4 days,1
"3 fresh, 3 showing blood",1
A fourth,1
JUVENILE ; BURSA 20 X 15 MM;,1
SKULL COMPL OSS,1
SKULL 40% OSS,1
SKULL 25%  OSS; BURSA 6 X 5 MM;,1
HY; BURSA 11 X 10 MM,1
slight-dead?,1
BOUGHT BY MIAMI METROZOO  4 FEB,1
early FE,1
addled/deserted,1
SKULL CA 0% PNEUM,1
no development/addled to advance,1
HY; BURSA 5 X 3 MM; SKULL 25 % O,1
DATA,1
7MO,1
28 months,1
NESTILING; BURSA 25 X 15 MM,1
97 days.,1
5 YR 7 M0,1
rec,1
1 MO 13 D,1
10MO 1D,1
FLEDLING; BURSA NOT FOUND,1
1 day complete June 9,1
Large embryo saved WFVZ#6634,1
1-,1
11-13,1
HY (BY PLUMAGE); NO BURSA,1
uneven; advanced about from five,1
subadult juvenile,1
ready to hatch - piped w fret,1
very  fresh,1
BURSA NECROPSIED,1
5 DAYS.,1
CAPTIVE HATCHED APPROXIMATELY 19,1
"BURSA FLESHY, 19 X 18 MM;",1
"2.5 YEARS OLD AT DEATH, HATCHED",1
PURCHASED FROM BELGIUM DEALER IN,1
"CAPTIVE BORN, 6 MAR 1996, WCS, N",1
"CAPTIVE BORN, MMZ, 3 JULY 1985",1
CAPTIVE BORN AUDUBON PARK ZOO (N,1
"CAPTIVE BORN APRIL 200, CAMARILL",1
BURSA 13 X 9 MM;,1
NO BURSA; HY/SY PLUMAGE,1
BURSA 20 X 5 MM,1
BURSA 2 X 2 MM;,1
JUVENILE ; SKULL 5% OSS; BURSA 8,1
SKULL 25 % OSS; BURSA 11 X 5 MM;,1
SKULL 100 % OSS,1
SKULL 100% OSS; BURSA 4 X 4 MM;,1
"SKULL 95% OSS; BURSA CREAM, 5 X",1
ADULT; NO BURSA FOUND; SKULL 25%,1
BURSA 15 X 3 MM; SKULL 100% OSS.,1
NO BURSA; SKULL CA 75% PNEUM,1
BURSA 13 X 12 MM; SKULL 100% PNE,1
SUB-DEFINITIVE PLUMAGE; BURSA 10,1
BURSA 23 X 17 MM,1
nat. ?,1
FIRST WINTER PLUMAGE; SKULL 30%,1
SY; BURSA 10 X 9 MM,1
BURSA INDISTINCT; SKULL CA 50% O,1
BURSA CA. 2 X 2 MM,1
"BURSA INDISTINCT, CA 10 MM DIAM,",1
28 days old.,1
SUBADULT ; BURSA 20 X 20 MM;,1
JUVENILE ; BURSA 35 X 30 MM;,1
1-2 DAYS POST-FLEDGLING; SKULL 0,1
HY; BURSA 2 X 1 MM,1
[ad]?,1
BURA NOT FOUND,1
JUVENILE ; SKULL PART. OSS,1
2 showing blood; 1 small embryo,1
ASY; SKULL 100% OSS.,1
29 days,1
ADULT MALE PLUMAGE; BURSA FLESHY,1
BURSA NOT FOUND; SKULL 100% OSS,1
JUVENILE ; BURSA 10 X 6 MM;,1
HY; BURSA 2.5 X 2.5 MM; SKULL 10,1
HY; BURSA 2 X 2 MM; SKULL 95% OS,1
NO BURSA; SKULL DESTROYED BY SHO,1
about half completed,1
"BURSA 7 MM DIAM, 8 MM LONG",1
HY; BURSA 7 X 3 MM; SKULL 75% OS,1
BURSA 54 X 3 MM,1
IMMATURE ; BURSA 7 X 2.,1
BURSA 11 X 5,1
"BURSA CA. 10 MM DIAM, 5 MM TALL",1
SKULL NO OSS; BURSA 89 X 6 MM ;,1
BURSA 8 X 7 MM;,1
SKULL 65% OSS.,1
SKULL 75 % OSS; BURSA NOT FOUND;,1
1 to 5 days,1
BURSA 16 X 4 MM [NOT LIKELY - AW,1
BURSA 11 X 8 MM; SKULL 80% OSS.,1
BURSA 13 X 6 MM,1
BURSA 13 X 7 MM; SKULL 100% PNEU,1
DOWNY NESTLING; SKULL 0% PNEUM,1
HY; BURSA 6 X 3 MM; SKULL 75% OS,1
SY/TY; BURSA 7 X 5 MM,1
SUB-DEFINITIVE PLUMAGE; BURSA 6,1
"BURSA 5 X 6 MM, SKULL 85% PNEUM",1
96 months,1
HY; BURSA 3 X 2 MM; SKULL 95% OS,1
HY; BURSA 14 X 8 MM,1
FLEDGLING; BURSA 6 X 3 MM; SKULL,1
2 addled eggs,1
Not rcorded,1
SY? BURSA 17 X 10 MM,1
"1 infertile, 1 far incubated",1
"1 fresh, 2 half",1
died at birth,1
#1 medium embryo; #2 small embry,1
27 egg,1
"3 young, 2 infertile",1
Somm,1
"2 fresh, 2 one day",1
Begun two days,1
advvanced,1
"3 eggs incubated, 1 egg fresh",1
Embryos 1/3 Grown,1
Mesusoid + Hydroid,1
2 slight and 1 fresh (infertile?,1
fresh and very small embryos,1
All Eggs: Very Small Embryo,1
eggs in very different stages of,1
"uneven, up to 3/4",1
Fresh; contained 3 eggs on 28 Ma,1
set complete June 23,1
advanced-much-,1
2 days or so,1
24 hours - fresh,1
fresh (sitting),1
"#1 Fresh, #3, 4, 5 Very slight t",1
"#1 fresh, #2 & 3 showing blood",1
larva (3) and salamanders (17),1
Variable trace to fresh ( one da,1
All eggs fresh,1
1 infertile- see data card,1
Three 20 Day Old Chicks,1
"I Chick, I Addled, Plus Fragment",1
ADULT.\,1
"Jars #1,7 & 9 Addled, possible e",1
AFTER HATCHING YEAR,1
Not stated,1
"Begun, varying",1
Not recorded- eggs shared with J,1
fresh_? commenced?,1
3 eggs on june 14,1
about 3/4 complete; embryos hard,1
2 showing blood; 1 fresh,1
"Far advanced, bones hard",1
"#17, fragments only, eggshell th",1
Adult - 5 yrs old,1
NO BURSA; ASY PLUMAGE,1
Hatching Point,1
7+ years,1
spoiled,1
one-half to fresh,1
"commenced in one, fresh in one",1
Apparently addled,1
juvenile - 4 years,1
Broken; large rotten embryo,1
fresh to complete,1
started - advanced,1
Subdult,1
Pup/Calf,1
"5 trace embryos, 1 unfertile",1
"Fresh, slight 3 days",1
"1 egg clear, 1 young",1
fledged 4 young,1
Partly hatched,1
about 1/4 completed,1
Range Estimate - maximum date,1
Fully half,1
One thirds; 1 addled,1
"2 large tough embryos, 3 down st",1
"4-embryos visible, 1-faint trace",1
Well begun- 4-5 days,1
Samll embryos,1
2 addled - 2 slight,1
Probably from 2006,1
Birds finishing inside of nest-,1
infertile or had never been set,1
Eggs Broken,1
"well incubated, 1/2 at least",1
4 days (?),1
"ammocoetes, 1 eyed and partially transformed",1
fresh but apparently 4 days,1
Transformer stage 6 -> 7,1
From slight to feathered,1
u.slight,1
large embryos:infertile,1
Begun-almost yolk,1
One with very large embryo,1
Just a few days,1
About three-quarters,1
Medium Sized Embryos,1
"1 fresh, 1- 1/4, 1 - 1/3, 1 almo",1
infertile to moderate,1
JUV; BURSA 8 X 6 MM,1
1/3 (1 runt fertilized),1
"2 fresh, 3 just started",1
"Embryos, started",1
about 60%,1
"3 fresh, 1 infertile",1
"slight, small embryo",1
"1 unfertile, 3 well formed embry",1
"small embryos, soft bones",1
the yolks almost filled with blo,1
All 3 days incubated,1
HY; BURSA 10 X 89 MM,1
partly inc.,1
a read thread,1
"Heavy, large embryos",1
"fresh, 2-3 days",1
fresh to commenced,1
Fragments from  unknown number o,1
Variable- slight to trace embryo,1
advanced/addled,1
Clear infertile egg,1
av.,1
12 mi,1
4345-46 slight,1
shell of hatched egg,1
ADULT PLUAMGNO BURSA,1
"1-pronounced trace of blood, 1-e",1
two eggs last Sunday,1
3/4 + addled,1
Crushed in nest,1
"Not recorded- 2 eggs missing, 1",1
advanced-hard,1
"Egg #31, Infertile; Egg #32, LDE",1
"3 hatched, one pipping",1
Faintly started,1
16 tétards,1
Large embryos; far advanced,1
1 tétard,1
Unfresh,1
2628 moderate,1
fresh/moderate-dead/infertile,1
"2 addled , 2 about 1/3",1
"All Eggs: Small Embryo (Eyes, Sp",1
"1 Fresh, 1 Trace Of Bl., 2 Sm. E",1
More than slight.,1
partly inc,1
Sire/Dam -/103  C7E3,1
gangues,1
BURSA 18 X 5 MM;,1
3/4 begun,1
Sight,1
feathers on embryos (caustic),1
very slight (1 inferfile) 2 days,1
"Eggs #3:Fresh; #4, #5: trace Of",1
"1 slight trace of blood, 1 trace",1
brooded,1
"1 infertile, 2 advanced",1
4455 no dev. Dehydrated; bacteri,1
4506-07 advanced,1
1) 1.75g fresh; 2) 1.70g fresh,1
1892 advanced,1
"a- no development, b- showing bl",1
over 2 weeks,1
All 1/2,1
"3 eggs one-half incubated, 1 ste",1
Half way,1
Large embryos (2 broken),1
"adult post-breeding, skull ossif",1
SKULL 100% OSS; BURSA 8 X 4 MM;,1
Skull 5o% oss,1
fresh not started,1
"Adult by penis, testes",1
BURSA WHITE;,1
SKULL 25 % OSS; BURSA 4 X 3 MM;,1
com'en'd,1
39 g,1
Skull incompletely ossified,1
One about 1/3. Two about 1/4.,1
SKULL 50% OSS; BURSA 23 X 7 MM;,1
"3 eggs from 3 nests, all abnorma",1
Variable from a trace to slight,1
SKULL 100 % OSS; BURSA 9 X 5 MM;,1
"3 large embryos, 1 fresh",1
3/4+,1
near completion,1
œufs,1
somewhat started,1
whole egg whites,1
trace in one or two eggs; incuba,1
3447 slight,1
moderate and addled,1
Variable from fresh to slight em,1
"A trace in 2 eggs, rest apparent",1
"3 addled, 1 heavy",1
Slight; 1397 slight-moderate,1
eggs and ovaries,1
HY; BURSA 6 X 3 MM; SKULL 25% OS,1
ca 12-14 years old,1
A little blood.,1
Only 2 collected from set of 9.,1
emrbyos formed,1
spotted egg,1
"not recorded, 1 egg broken.",1
See eggs,1
One egg so incubated,1
Fresh (incomplete),1
"#5, fragments only, eggshell thi",1
"Fertile, late stage embryo",1
held 3 eggs May 22,1
hard embryos with bones,1
"1) 6.3 g, small embryo; 2) - , s",1
"2 days, 4 very slight, 4 inferti",1
"#1 infertile, fragments; #2 crus",1
Advanced 25%,1
failed to hatch,1
Fresh- not complete,1
"""bordering """"moderate""""""",1
"3 addled, 1 hatched in lab",1
123 Young Specimens And 72 Adult Speciments,1
juvenile; not fully ossified,1
Fresh- 1 egg showing blood,1
"Fragments; infertile; 2 eggs, 2",1
Hatched in wild. One eya survive,1
