behavior,reps
duet; song; dawn song,1
displace; emit agonistic call; fight; vocalize; call,1
sit on nest; court; call,1
fly; defecate; preen,1
perform visual display; flush; fly,1
Stand/Perch; take flight; fly,1
forage; hop; stand,1
preen; bathe; flap,1
hop; take flight; fly; perch; land; perform visual display,1
swim; bathe; preen; land; flap; take flight,1
swim; preen; displace,1
scold; walk; stand,1
forage; drink; walk; eat,1
call; scold; emit alarm; Social context: family; Social context: mixed,1
take flight; depart; perch,1
call; bathe; mechanical sound,1
call; mechanical sound; flush; emit alarm,1
preen; ruffle; forage,1
swallow; bob; stand; forage; walk,1
preen; scratch; stand,1
song; flight sound; fly; mechanical sound,1
arrive; depart; drink,1
perch; song; scratch; take flight,1
care for young; perch; arrive; depart,1
fly; perch; carry nest material; walk; be displaced,1
call; mechanical sound; Social context: colony; roost,1
Social context: colony; perch; beg,1
perch; Social context: colony; preen; call,1
care for young; Social context: colony; carry food in bill,1
walk; Social context: colony; perch; care for young,1
Social context: colony; perch; sit on nest; incubate,1
advertise; court; fly,1
Social context: colony; hold food in bill; perch,1
scold; song; call,1
sit on nest; Social context: colony; incubate; perch; call,1
incubate; call; flush,1
brood; forage; walk,1
call; song; emit alarm; scold; Social context: family,1
preen; perch; depart; bill swipes; call,1
call; mechanical sound; dusk song; emit alarm,1
perform courtship display; hop; call; perch,1
perform courtship display; lek; regurgitate,1
call; mate; court; scold; emit alarm,1
perch; hop; preen,1
kill; capture prey; swallow,1
fly; hop; perch; perform visual display; call,1
fly; hop; call; perch; perform visual display,1
probe; depart; perch,1
stand; take flight; fly; land,1
plunge dive; walk,1
call; perform nest relief; forage; scold; fly,1
swim; song; perform courtship display; flap; stretch,1
song; approach,1
arrive; depart; vocalize; call; song,1
arrive; preen; perform courtship display,1
beg; nuzzle; feed young; feed mate; call,1
mimicry; whisper,1
Reproduction; court; perform courtship display; vocalize,1
arrive; depart; fly; establish flock contact; advertise; call; song; perch,1
hover; perform courtship display; perch,1
forage; hop; depart,1
perform courtship display; mate; call,1
depart; defecate; perch; preen,1
In Small Tree In Old 2Nd Growth,1
"singing L. senegala song, recorded 5 June '67",1
On River,1
"Perched In Subcanopy, 2 Birds At Times",1
Other Species Mobbing,1
Near His Display Court,1
On A Central Lek,1
Males Displaying In Lek,1
Top Of Dead Tree,1
In Dense Thicket In Swamapy Spot,1
Bird 4 M. Away On Stump Answering To Playback,1
Feeding In The Same Tree W/ M. Granadensis,1
Slightly Alarmed By Recordist'S Presence In Forest,1
Coos In Response To Imitation Of Its Song Calling,1
Flock Passing Through Lower Canopy,1
Being Kept Away From Carcass By Recordist'S Presen,1
flock foraging in lower canopy in forest,1
"song recorded, mimics L. rhodopareia, tape 19B: 0-030",1
From Treetop Above Bridge,1
"Flights, On Lek",1
By Nest,1
2Nd Set Of Calls In Response To Disturbance,1
Calls As Bird Hovered In Front Of Recordist,1
In Dense Forest Edge,1
"Foraging, Obviously Worried About Nest",1
Near Display Perch,1
Flushed On Bank,1
Group In Bushes,1
"Perched In Rushes Of Marsh, Response To Squeak",1
In Flight Near Nests,1
"Hidden In Rushes, Occasionally Peeping Out",1
2,1
Tail Movement With Calls,1
"A Small Party Of Birds, Feeding In Understory",1
Animal Crawlling Down A Slanting Trunk,1
Calling From Pine Trees,1
Group Sy 1,1
In Overgrown Pasture,1
"1 Individual & 2 Individuals. I.E, 3 Different Bir",1
In Tree Foliage Of Sclerofilus Forest,1
song mimics L. rara,1
1 Bird Calling (Unseen) From A Tree,1
Went To Ground For Food,1
Bird In Top Of Oak,1
song mimics Lagonosticta larvata. Tape CRB red dot: A415-end,1
"heard sing, mimics L. senegala",1
Birds #1 & #2,1
No song,1
"recorded song. tape #22: 060-108, mimics L. senegala",1
In Tall Second Growth,1
Circling High Overhead,1
"Appears To Be Lek, Perched In Forest Along Ridge",1
with NHR 1371,1
Flock Of 40-50 Birds Feeding in Fruiting Tree,1
Disturbed by recordist,1
in bush,1
suckling,1
suspected of killing sheep,1
"apparently poisoned, in convulsions when found",1
Shot with 187852 (imm. F) and 187853 (ad. M).,1
attacking collector,1
collected with male (188185; SBC 190).,1
collected with 188053.,1
Collected with FS 1924.,1
collected with LPP 78,1
Alone At First - Latter With Downy Young.  Part In,1
Collected with female (188186; LRB 12).,1
2 young left in nest,1
1 of 30 found dead under a Purple Martin house after a week of cold windy weather,1
"nest in a hole 15 inches deep, in Cottonwood stump, 15 ft high, common in this part of Alberta",1
perched in Cottonwood,1
collected at 1600 hrs,1
parent of nest with 5 eggs collected,1
near a pair attending young just out of nest,1
with male on tundra pool,1
"male observed singing, then flew to nest for ca 10 seconds, female not flushed",1
found in Black-crowned Night Heronry,1
feeding on Pigeon,1
"netted at motel dam, where the only male I've seen in purple, pale wings, & mimics Lag. rufopicta.",1
Pair Swimming In Lake,1
In The Top Of An Acacia Caven,1
Perched On A Branch Of Acacia Caven At The Lakesho,1
Perched In The Top Of Acacia Caven,1
(See Spanish Description In Field Notes),1
"Perched On Branches Of A Shrub, Baccharis Linearis",1
In  Acacia Caven,1
Perched 10' Up In 2Nd Growth,1
"Perched, Forest Subcanopy, Flies Some",1
"In Undergrowth, Female Nearby Foraging On Ground",1
In Skutch'S Yard In Hedgrow,1
Mid Level Of Forest,1
In Canopy Ca 75-80' Above,1
He-8 Group,1
"Hybrid Group, Hybrid Female X Lar Male",1
One Individual At Edge Of Small Brook,1
"In Middle Canopy, About 12 M Up",1
"Birds In Flock Flying About 5-15M Above Ground, Po",1
Bird Perched 8-9' Up; Lateral Tail Shivering Behav,1
perched on the road?,1
3 or 4 Birds,1
over Cocoa area,1
Calls-Spontaneous & In Response To Pishing,1
Latter Recordings Are  Response To Playback,1
Big Roost,1
4 Or 5 M Up In Eucalptus,1
Alarm Calls From Bird In Hand After Caught In Net,1
flew to & was counted by male V. amauropteryx.,1
Flying Across Large Open Area To Tree Which Had 3,1
2 Birds (Possibly Female & Male) Singing In Respon,1
Group Of 5: Display Of Wing Flashed + Tail Raising,1
"""Singing From Top Of Tall """"Angofera""""""",1
Birds In Second Growth,1
In Dead Tree,1
Family Group Including Fully Grown Juveniles,1
Perched In Juncus,1
On Winter Grounds W/ Other Fox Sparrows,1
Perched In Small Shrub,1
Wing-Up Display,1
Flock W/ Sentinel,1
2 birds interacting,1
"song recorded, tape #15",1
singing in sumac on side of hill,1
foraging on oak grove,1
Mixed Chorus & Considerable Mating Activity,1
tape #16,1
2 Solitary Birds,1
Description in recording,1
"Flitting About, Calling At Recordist",1
Perched In Lemonade Berry,1
Duet + On Tape,1
In Coconut Palm Plantation,1
"From Shrubby Growth, Group, Only 1 Sings",1
Remained Concealed,1
Singing From Shrubbery & Pine Trees In A Woodland,1
Fledged nest of Lagonosticta rufopicta with 1 other Vidua & 2 rufopicta. Taped calls and was fed by adult rufopicta.,1
Netted at call-site pond of M B/G nigeriae (mimics song of quail-finch),1
30' Up In Oak,1
Two Singing,1
Mobbing People,1
Responding To Playbackof Synallaxis Frontalis Call,1
Responding To Playback Of Song,1
In Top Of Weeping Willow,1
Flew to singing male amampteryx,1
In Tall Dead Tree,1
In Flock Overhead,1
"In Tree, 25-30' Up",1
1 Bird Low In Canopy,1
"Male Territory ?, 15m Up In Ponderosa Pine",1
Distress,1
"Foraging In Second Story, Forest Trail",1
Song tape 1977 #1A:160-180,1
"Foraging & Singing In Tree, 1 Birds 40' Away",1
Flock Of 50,1
Perched On Bush Eating Berries Then They Flew,1
"Territorial Defense, Total Not < 13 Birds",1
flew up to singing male codringtoni at 1410 hrs.,1
Alarmed By Approach Of Recordist,1
Perched In Dry Scrubby Growth,1
Winging Overhead; Put To Flight By Recordist,1
mimic song of L. jamesoni - also saw firefinch here of this species. Not taped.,1
"Perched In Open, On Short Tree",1
2 Birds Feeding,1
Male Chases Female,1
From Exposed Perch On Emergent Snag,1
"Flock Flying Straight & Fast Over Forest, Ca 150'",1
"Circling High In Air, Small Flock",1
At Nest 3C Or 4B,1
Perched In Tall Trees + T.V. Antenna,1
At Least 2 Birds Bickering Low In Forest Understor,1
"Flock Of Ca 30 Birds On Water At Edge Of Lake, Som",1
Scolding Recordist In Presence Of Fledglings,1
At Roadside In Sapling Pines,1
"Yellow On Nest & Returning To Nest, Nest 4B 3Rd-4T",1
"1 Bird W/ Another In Background,  At Top Of Bare 3",1
Near Nest 3 C,1
"flew to wilsoni call site, courted by 4907.",1
Different Individual From Mcn 1,1
Calling Between Pair,1
Flew to active camerunensis call site tree.,1
Male Perched In Tree,1
Flock Of 8,1
Female Just Arrived,1
one of 3 female female courted by male and feeding in short grass.,1
"Courtship Display, Pursuit Of Female",1
Pair In Flight,1
"song taped, mimics Lagonosticta nitidula, tape #13B, 14A",1
Calling From Undergrowth,1
"Perched, Then In Flight",1
In Understory Along Roadside,1
Song - Spontaneous & After Playback,1
"""""""La Cascara""""""",1
Assemblages Chasing Each Other Around,1
Song In Response To Playback,1
birds very close,1
2 Chickadees Calling Among Small Foraging Flock,1
2 Individuals Interacting,1
Begging From Adults,1
"Colony, Female On Nest + Males In Flight, W/ Stick",1
"Foraging In Subcanopy, 20' Up",1
Top Of Tree,1
Single,1
"Natural, Then Response To Playback",1
"song recorded, tape #16: 500-620",1
Seen Perched < 10 Cm. From Ground,1
In Response To Playback Of Quercinus Type And Spon,1
"song recorded, tape 32B: 180-250, mimics L. senegala, tape 32B",1
song mimics Lagonosticta larvata. tape CRB black 14-16,1
'song mimicked Euschistospiza dybowskii',1
flew to neumanni call-site,1
Itd mimic L. nigricolis,1
flew to trilling male indigo 4940 caerunensis,1
group of 6 in tree male male and female female,1
following movements of L. senegala as it perched above pair of L. senegala.,1
flew to singing male #4590,1
from brood of young taken with parents,1
"feeding on dirt road with male at sunset, male V. amauropteryx",1
"Song tape recorded, mimics L. rhodopdreia, tape #32A: 300-386",1
Replaced A88 at call-site. Song mimics L. senegala. Tape recorded 33A.,1
"song recorded, mimics L. rhoopareia, tape #23",1
Fledged from nest of Lagonosticta rufopicta.,1
"song includes mimicry of Amandava subflava, 1979 3B: 176-246",1
song taped 52A: 212-300. mimics L. rufopicta,1
"""Song tape recorded, mimics Amaudava subflaca. tape 7A: 0-140. Third mab at """"Pastorale""""""",1
"probable mate of NKK 209, possible parent of NKK 210 and 211.",1
"song tape recorded, mimics Ortygospiza atricollis, song tape 4B: 014-310 (pt.)",1
"song mimics L. sengala, recorded, tape #35A",1
"song tape recorded, mimics L. rhodopareia, tape 29B: 210-265",1
feeding yg.,1
song taped: mimics L. rubricata.,1
"song taped, mimics L. senegala, tape #26B",1
being fed by mate,1
collected with Winter wren,1
"from a brood of 5 young, eyes not open",1
being fed by a pair of Clay-coloured Sparrows,1
flying in 1.5 ft high grass,1
from a flock of ca 40,1
"with parent, capable of flying short distance",1
with 1 young,1
could only flutter along ground,1
"in low brush, not with a flock",1
fly; perch; hop; perform visual display,1
collected near buildings,1
from a brood of 6 in nest,1
ran from nest when approached,1
tape #113: 0.234,1
"mated, at nest",1
leaving nest with 4 eggs,1
"in nest with 3 new hatched young, and 2 eggs",1
heard singing,1
male singing from nest,1
feeding in Tsuga,1
left 5 eggs unhatched,1
in air near flowering Miconia,1
"song recorded, mimics L. rubricata. tape 55A,B",1
"song recorded - mimics L. senegala, tape #22: 150-220",1
one of 3 just out of nest,1
flew to song tree of male #4708,1
from mixed flock of Grackles and other blackbirds,1
Feeding young on wing,1
shot as it ran from nest,1
with parents and other young,1
seen carrying food and fretting at intrusion,1
stand; yawn; defecate; take flight,1
"mated?, 1 of a par",1
associating with flock,1
young had fledged,1
stand; forage; take flight; fly,1
"1 young not fledged, other young nearby",1
both birds incubating,1
from a flock of 5 to 6,1
song tape 1991 #70,1
fly; swim; forage; Social context: flock,1
parents agitated,1
